"","Tax","TaxLevel","SP","value","Vari"
"781","CBDR_C",0,"Null",1442.18723231669,"NPL_Effect"
"782","CBDR_C",15,"Null",1445.56021975587,"NPL_Effect"
"783","CBDR_C",30,"Null",1452.3728505623,"NPL_Effect"
"784","CBDR_C",45,"Null",1465.84410955405,"NPL_Effect"
"785","CBDR_C",60,"Null",1473.29275223763,"NPL_Effect"
"786","CBDR_C",75,"Null",1490.32618364195,"NPL_Effect"
"787","CBDR_C",90,"Null",1497.09829962811,"NPL_Effect"
"788","CBDR_C",105,"Null",1504.96115588317,"NPL_Effect"
"789","CBDR_C",120,"Null",1517.04947999113,"NPL_Effect"
"790","CBDR_C",135,"Null",1545.0561587172,"NPL_Effect"
"791","CBDR_C",150,"Null",1555.47070214308,"NPL_Effect"
"792","CBDR_C",165,"Null",1565.2211820056,"NPL_Effect"
"793","CBDR_C",180,"Null",1579.45556948147,"NPL_Effect"
"794","CBDR_C",0,"Universal",1442.18723231669,"NPL_Effect"
"795","CBDR_C",15,"Universal",1321.02782449473,"NPL_Effect"
"796","CBDR_C",30,"Universal",1308.56523401358,"NPL_Effect"
"797","CBDR_C",45,"Universal",1298.76385623075,"NPL_Effect"
"798","CBDR_C",60,"Universal",1289.77132883316,"NPL_Effect"
"799","CBDR_C",75,"Universal",1276.81142780161,"NPL_Effect"
"800","CBDR_C",90,"Universal",1267.17647941091,"NPL_Effect"
"801","CBDR_C",105,"Universal",1258.1893245575,"NPL_Effect"
"802","CBDR_C",120,"Universal",1250.87797789794,"NPL_Effect"
"803","CBDR_C",135,"Universal",1241.07089572994,"NPL_Effect"
"804","CBDR_C",150,"Universal",1231.10253660502,"NPL_Effect"
"805","CBDR_C",165,"Universal",1225.7267579215,"NPL_Effect"
"806","CBDR_C",180,"Universal",1212.1791083027,"NPL_Effect"
"807","CBDR_C",0,"Cash",1442.18723231669,"NPL_Effect"
"808","CBDR_C",15,"Cash",1377.96696820596,"NPL_Effect"
"809","CBDR_C",30,"Cash",1360.09828441283,"NPL_Effect"
"810","CBDR_C",45,"Cash",1335.38635684677,"NPL_Effect"
"811","CBDR_C",60,"Cash",1320.09952028023,"NPL_Effect"
"812","CBDR_C",75,"Cash",1303.84482618847,"NPL_Effect"
"813","CBDR_C",90,"Cash",1296.88523221144,"NPL_Effect"
"814","CBDR_C",105,"Cash",1278.45228684509,"NPL_Effect"
"815","CBDR_C",120,"Cash",1273.02374094852,"NPL_Effect"
"816","CBDR_C",135,"Cash",1268.87851956309,"NPL_Effect"
"817","CBDR_C",150,"Cash",1269.17583020239,"NPL_Effect"
"818","CBDR_C",165,"Cash",1257.35765388138,"NPL_Effect"
"819","CBDR_C",180,"Cash",1251.10345695612,"NPL_Effect"
"820","CBDR_C",0,"SP_current",1442.18723231669,"NPL_Effect"
"821","CBDR_C",15,"SP_current",1345.31055639734,"NPL_Effect"
"822","CBDR_C",30,"SP_current",1329.20442032033,"NPL_Effect"
"823","CBDR_C",45,"SP_current",1314.49585556025,"NPL_Effect"
"824","CBDR_C",60,"SP_current",1297.94620864692,"NPL_Effect"
"825","CBDR_C",75,"SP_current",1286.1506999504,"NPL_Effect"
"826","CBDR_C",90,"SP_current",1273.60166555409,"NPL_Effect"
"827","CBDR_C",105,"SP_current",1266.29428980789,"NPL_Effect"
"828","CBDR_C",120,"SP_current",1258.88125441504,"NPL_Effect"
"829","CBDR_C",135,"SP_current",1259.14742728917,"NPL_Effect"
"830","CBDR_C",150,"SP_current",1255.28009240163,"NPL_Effect"
"831","CBDR_C",165,"SP_current",1248.5916453746,"NPL_Effect"
"832","CBDR_C",180,"SP_current",1210.59732144548,"NPL_Effect"
"833","CBDR_C",0,"SP_covid",1442.18723231669,"NPL_Effect"
"834","CBDR_C",15,"SP_covid",1329.82406423274,"NPL_Effect"
"835","CBDR_C",30,"SP_covid",1316.44510563346,"NPL_Effect"
"836","CBDR_C",45,"SP_covid",1300.76909472683,"NPL_Effect"
"837","CBDR_C",60,"SP_covid",1293.5821597242,"NPL_Effect"
"838","CBDR_C",75,"SP_covid",1275.71675366971,"NPL_Effect"
"839","CBDR_C",90,"SP_covid",1266.50480704158,"NPL_Effect"
"840","CBDR_C",105,"SP_covid",1251.04663212938,"NPL_Effect"
"841","CBDR_C",120,"SP_covid",1241.45998913376,"NPL_Effect"
"842","CBDR_C",135,"SP_covid",1228.90309513855,"NPL_Effect"
"843","CBDR_C",150,"SP_covid",1219.97832077046,"NPL_Effect"
"844","CBDR_C",165,"SP_covid",1210.75555678453,"NPL_Effect"
"845","CBDR_C",180,"SP_covid",1192.97134781996,"NPL_Effect"
"846","CBDR_C",0,"PerfectTargeted",1442.18723231669,"NPL_Effect"
"847","CBDR_C",15,"PerfectTargeted",1351.49345791103,"NPL_Effect"
"848","CBDR_C",30,"PerfectTargeted",1287.45213122839,"NPL_Effect"
"849","CBDR_C",45,"PerfectTargeted",1259.52783956186,"NPL_Effect"
"850","CBDR_C",60,"PerfectTargeted",1201.15226350279,"NPL_Effect"
"851","CBDR_C",75,"PerfectTargeted",1154.47218231266,"NPL_Effect"
"852","CBDR_C",90,"PerfectTargeted",1104.08789616946,"NPL_Effect"
"853","CBDR_C",105,"PerfectTargeted",1045.6823327957,"NPL_Effect"
"854","CBDR_C",120,"PerfectTargeted",1034.80622655278,"NPL_Effect"
"855","CBDR_C",135,"PerfectTargeted",1023.05760715374,"NPL_Effect"
"856","CBDR_C",150,"PerfectTargeted",966.762032526363,"NPL_Effect"
"857","CBDR_C",165,"PerfectTargeted",987.032837902185,"NPL_Effect"
"858","CBDR_C",180,"PerfectTargeted",933.997516029406,"NPL_Effect"
"859","Luxury&CBDR_C",0,"Null",1442.18723231669,"NPL_Effect"
"860","Luxury&CBDR_C",15,"Null",1445.21357981112,"NPL_Effect"
"861","Luxury&CBDR_C",30,"Null",1451.89074024946,"NPL_Effect"
"862","Luxury&CBDR_C",45,"Null",1462.71012375451,"NPL_Effect"
"863","Luxury&CBDR_C",60,"Null",1471.6162376591,"NPL_Effect"
"864","Luxury&CBDR_C",75,"Null",1485.66357047838,"NPL_Effect"
"865","Luxury&CBDR_C",90,"Null",1495.53282926562,"NPL_Effect"
"866","Luxury&CBDR_C",105,"Null",1501.46921657215,"NPL_Effect"
"867","Luxury&CBDR_C",120,"Null",1511.55343732737,"NPL_Effect"
"868","Luxury&CBDR_C",135,"Null",1526.53918678481,"NPL_Effect"
"869","Luxury&CBDR_C",150,"Null",1549.57857442518,"NPL_Effect"
"870","Luxury&CBDR_C",165,"Null",1559.16997369412,"NPL_Effect"
"871","Luxury&CBDR_C",180,"Null",1570.00289960894,"NPL_Effect"
"872","Luxury&CBDR_C",0,"Universal",1442.18723231669,"NPL_Effect"
"873","Luxury&CBDR_C",15,"Universal",1318.30849835443,"NPL_Effect"
"874","Luxury&CBDR_C",30,"Universal",1303.38870415904,"NPL_Effect"
"875","Luxury&CBDR_C",45,"Universal",1292.8999579337,"NPL_Effect"
"876","Luxury&CBDR_C",60,"Universal",1278.27704158858,"NPL_Effect"
"877","Luxury&CBDR_C",75,"Universal",1269.01890089005,"NPL_Effect"
"878","Luxury&CBDR_C",90,"Universal",1261.81155092249,"NPL_Effect"
"879","Luxury&CBDR_C",105,"Universal",1247.85906133005,"NPL_Effect"
"880","Luxury&CBDR_C",120,"Universal",1240.75402536625,"NPL_Effect"
"881","Luxury&CBDR_C",135,"Universal",1231.06325054473,"NPL_Effect"
"882","Luxury&CBDR_C",150,"Universal",1212.68270567726,"NPL_Effect"
"883","Luxury&CBDR_C",165,"Universal",1205.38000845861,"NPL_Effect"
"884","Luxury&CBDR_C",180,"Universal",1197.49779595558,"NPL_Effect"
"885","Luxury&CBDR_C",0,"Cash",1442.18723231669,"NPL_Effect"
"886","Luxury&CBDR_C",15,"Cash",1376.81364128505,"NPL_Effect"
"887","Luxury&CBDR_C",30,"Cash",1360.02503915328,"NPL_Effect"
"888","Luxury&CBDR_C",45,"Cash",1333.37269660444,"NPL_Effect"
"889","Luxury&CBDR_C",60,"Cash",1317.31020891386,"NPL_Effect"
"890","Luxury&CBDR_C",75,"Cash",1301.6732605727,"NPL_Effect"
"891","Luxury&CBDR_C",90,"Cash",1293.13504421375,"NPL_Effect"
"892","Luxury&CBDR_C",105,"Cash",1273.86909196963,"NPL_Effect"
"893","Luxury&CBDR_C",120,"Cash",1268.08125104425,"NPL_Effect"
"894","Luxury&CBDR_C",135,"Cash",1256.26904549144,"NPL_Effect"
"895","Luxury&CBDR_C",150,"Cash",1261.28178117364,"NPL_Effect"
"896","Luxury&CBDR_C",165,"Cash",1250.99454958473,"NPL_Effect"
"897","Luxury&CBDR_C",180,"Cash",1243.25594754495,"NPL_Effect"
"898","Luxury&CBDR_C",0,"SP_current",1442.18723231669,"NPL_Effect"
"899","Luxury&CBDR_C",15,"SP_current",1345.41113240962,"NPL_Effect"
"900","Luxury&CBDR_C",30,"SP_current",1328.93127046773,"NPL_Effect"
"901","Luxury&CBDR_C",45,"SP_current",1309.35674981263,"NPL_Effect"
"902","Luxury&CBDR_C",60,"SP_current",1293.08135723297,"NPL_Effect"
"903","Luxury&CBDR_C",75,"SP_current",1283.69487570249,"NPL_Effect"
"904","Luxury&CBDR_C",90,"SP_current",1270.67223644826,"NPL_Effect"
"905","Luxury&CBDR_C",105,"SP_current",1262.36753142315,"NPL_Effect"
"906","Luxury&CBDR_C",120,"SP_current",1254.02970517186,"NPL_Effect"
"907","Luxury&CBDR_C",135,"SP_current",1249.59413869122,"NPL_Effect"
"908","Luxury&CBDR_C",150,"SP_current",1211.82904122441,"NPL_Effect"
"909","Luxury&CBDR_C",165,"SP_current",1205.69837206317,"NPL_Effect"
"910","Luxury&CBDR_C",180,"SP_current",1203.14828877088,"NPL_Effect"
"911","Luxury&CBDR_C",0,"SP_covid",1442.18723231669,"NPL_Effect"
"912","Luxury&CBDR_C",15,"SP_covid",1329.26621297293,"NPL_Effect"
"913","Luxury&CBDR_C",30,"SP_covid",1315.00001849668,"NPL_Effect"
"914","Luxury&CBDR_C",45,"SP_covid",1299.37081194037,"NPL_Effect"
"915","Luxury&CBDR_C",60,"SP_covid",1285.38278000798,"NPL_Effect"
"916","Luxury&CBDR_C",75,"SP_covid",1271.45679379532,"NPL_Effect"
"917","Luxury&CBDR_C",90,"SP_covid",1264.13113500629,"NPL_Effect"
"918","Luxury&CBDR_C",105,"SP_covid",1240.09671285649,"NPL_Effect"
"919","Luxury&CBDR_C",120,"SP_covid",1229.8128834592,"NPL_Effect"
"920","Luxury&CBDR_C",135,"SP_covid",1219.74638624633,"NPL_Effect"
"921","Luxury&CBDR_C",150,"SP_covid",1203.32012079132,"NPL_Effect"
"922","Luxury&CBDR_C",165,"SP_covid",1191.89103892052,"NPL_Effect"
"923","Luxury&CBDR_C",180,"SP_covid",1178.83811380636,"NPL_Effect"
"924","Luxury&CBDR_C",0,"PerfectTargeted",1442.18723231669,"NPL_Effect"
"925","Luxury&CBDR_C",15,"PerfectTargeted",1351.05015038425,"NPL_Effect"
"926","Luxury&CBDR_C",30,"PerfectTargeted",1285.78482656243,"NPL_Effect"
"927","Luxury&CBDR_C",45,"PerfectTargeted",1258.88604318148,"NPL_Effect"
"928","Luxury&CBDR_C",60,"PerfectTargeted",1200.44306695424,"NPL_Effect"
"929","Luxury&CBDR_C",75,"PerfectTargeted",1153.21992108596,"NPL_Effect"
"930","Luxury&CBDR_C",90,"PerfectTargeted",1102.45835558277,"NPL_Effect"
"931","Luxury&CBDR_C",105,"PerfectTargeted",1044.62968602057,"NPL_Effect"
"932","Luxury&CBDR_C",120,"PerfectTargeted",1021.31590342451,"NPL_Effect"
"933","Luxury&CBDR_C",135,"PerfectTargeted",1010.99819038094,"NPL_Effect"
"934","Luxury&CBDR_C",150,"PerfectTargeted",960.215902068688,"NPL_Effect"
"935","Luxury&CBDR_C",165,"PerfectTargeted",945.283799624344,"NPL_Effect"
"936","Luxury&CBDR_C",180,"PerfectTargeted",922.110902074594,"NPL_Effect"
"937","Universal_P",0,"Null",717.81545761987,"IPL_Effect"
"938","Universal_P",15,"Null",718.011733146774,"IPL_Effect"
"939","Universal_P",30,"Null",728.276837922657,"IPL_Effect"
"940","Universal_P",45,"Null",774.105395542771,"IPL_Effect"
"941","Universal_P",60,"Null",783.773804772049,"IPL_Effect"
"942","Universal_P",75,"Null",836.63558222065,"IPL_Effect"
"943","Universal_P",90,"Null",861.577974712753,"IPL_Effect"
"944","Universal_P",105,"Null",877.940390828229,"IPL_Effect"
"945","Universal_P",120,"Null",943.172907154302,"IPL_Effect"
"946","Universal_P",135,"Null",954.132992872155,"IPL_Effect"
"947","Universal_P",150,"Null",1014.21808503874,"IPL_Effect"
"948","Universal_P",165,"Null",1036.33881094964,"IPL_Effect"
"949","Universal_P",180,"Null",1101.21924863463,"IPL_Effect"
"950","Universal_P",0,"Universal",717.81545761987,"IPL_Effect"
"951","Universal_P",15,"Universal",652.867035663077,"IPL_Effect"
"952","Universal_P",30,"Universal",615.005593477172,"IPL_Effect"
"953","Universal_P",45,"Universal",584.098834830865,"IPL_Effect"
"954","Universal_P",60,"Universal",553.614139877672,"IPL_Effect"
"955","Universal_P",75,"Universal",528.259255766778,"IPL_Effect"
"956","Universal_P",90,"Universal",496.906912880555,"IPL_Effect"
"957","Universal_P",105,"Universal",475.447092797055,"IPL_Effect"
"958","Universal_P",120,"Universal",465.466886260996,"IPL_Effect"
"959","Universal_P",135,"Universal",456.078894368709,"IPL_Effect"
"960","Universal_P",150,"Universal",456.84266586525,"IPL_Effect"
"961","Universal_P",165,"Universal",452.465997032947,"IPL_Effect"
"962","Universal_P",180,"Universal",448.528831804014,"IPL_Effect"
"963","Universal_P",0,"Cash",717.81545761987,"IPL_Effect"
"964","Universal_P",15,"Cash",637.707960135661,"IPL_Effect"
"965","Universal_P",30,"Cash",617.254916807907,"IPL_Effect"
"966","Universal_P",45,"Cash",636.585296795342,"IPL_Effect"
"967","Universal_P",60,"Cash",637.450641097367,"IPL_Effect"
"968","Universal_P",75,"Cash",670.166202177606,"IPL_Effect"
"969","Universal_P",90,"Cash",685.061309023309,"IPL_Effect"
"970","Universal_P",105,"Cash",696.567280038393,"IPL_Effect"
"971","Universal_P",120,"Cash",741.725864055781,"IPL_Effect"
"972","Universal_P",135,"Cash",746.970400715654,"IPL_Effect"
"973","Universal_P",150,"Cash",788.284187676371,"IPL_Effect"
"974","Universal_P",165,"Cash",802.322471510153,"IPL_Effect"
"975","Universal_P",180,"Cash",845.729129627681,"IPL_Effect"
"976","Universal_P",0,"SP_current",717.81545761987,"IPL_Effect"
"977","Universal_P",15,"SP_current",629.278045149607,"IPL_Effect"
"978","Universal_P",30,"SP_current",601.916383794489,"IPL_Effect"
"979","Universal_P",45,"SP_current",578.445325984147,"IPL_Effect"
"980","Universal_P",60,"SP_current",547.037008911999,"IPL_Effect"
"981","Universal_P",75,"SP_current",535.355629334583,"IPL_Effect"
"982","Universal_P",90,"SP_current",531.28335163524,"IPL_Effect"
"983","Universal_P",105,"SP_current",532.475257331641,"IPL_Effect"
"984","Universal_P",120,"SP_current",541.114512174544,"IPL_Effect"
"985","Universal_P",135,"SP_current",541.54174462327,"IPL_Effect"
"986","Universal_P",150,"SP_current",551.735513241117,"IPL_Effect"
"987","Universal_P",165,"SP_current",559.448161274039,"IPL_Effect"
"988","Universal_P",180,"SP_current",571.676775637147,"IPL_Effect"
"989","Universal_P",0,"SP_covid",717.81545761987,"IPL_Effect"
"990","Universal_P",15,"SP_covid",644.639534673692,"IPL_Effect"
"991","Universal_P",30,"SP_covid",604.500051797569,"IPL_Effect"
"992","Universal_P",45,"SP_covid",568.630911536827,"IPL_Effect"
"993","Universal_P",60,"SP_covid",540.653131027833,"IPL_Effect"
"994","Universal_P",75,"SP_covid",519.520352956529,"IPL_Effect"
"995","Universal_P",90,"SP_covid",491.213057616937,"IPL_Effect"
"996","Universal_P",105,"SP_covid",478.60963383943,"IPL_Effect"
"997","Universal_P",120,"SP_covid",477.243098329795,"IPL_Effect"
"998","Universal_P",135,"SP_covid",469.126451756728,"IPL_Effect"
"999","Universal_P",150,"SP_covid",467.584127586161,"IPL_Effect"
"1000","Universal_P",165,"SP_covid",463.935473112372,"IPL_Effect"
"1001","Universal_P",180,"SP_covid",466.034752354206,"IPL_Effect"
"1002","Universal_P",0,"PerfectTargeted",717.81545761987,"IPL_Effect"
"1003","Universal_P",15,"PerfectTargeted",499.875212533833,"IPL_Effect"
"1004","Universal_P",30,"PerfectTargeted",451.944100138685,"IPL_Effect"
"1005","Universal_P",45,"PerfectTargeted",432.232641436753,"IPL_Effect"
"1006","Universal_P",60,"PerfectTargeted",423.757271897521,"IPL_Effect"
"1007","Universal_P",75,"PerfectTargeted",413.003333976463,"IPL_Effect"
"1008","Universal_P",90,"PerfectTargeted",410.377719213469,"IPL_Effect"
"1009","Universal_P",105,"PerfectTargeted",408.972673962226,"IPL_Effect"
"1010","Universal_P",120,"PerfectTargeted",409.121624562339,"IPL_Effect"
"1011","Universal_P",135,"PerfectTargeted",406.608605519674,"IPL_Effect"
"1012","Universal_P",150,"PerfectTargeted",394.169035322389,"IPL_Effect"
"1013","Universal_P",165,"PerfectTargeted",389.755383523156,"IPL_Effect"
"1014","Universal_P",180,"PerfectTargeted",387.047164696353,"IPL_Effect"
"1015","Universal_C",0,"Null",717.81545761987,"IPL_Effect"
"1016","Universal_C",15,"Null",718.011733146774,"IPL_Effect"
"1017","Universal_C",30,"Null",728.276837922657,"IPL_Effect"
"1018","Universal_C",45,"Null",774.105395542771,"IPL_Effect"
"1019","Universal_C",60,"Null",783.773804772049,"IPL_Effect"
"1020","Universal_C",75,"Null",836.63558222065,"IPL_Effect"
"1021","Universal_C",90,"Null",861.577974712753,"IPL_Effect"
"1022","Universal_C",105,"Null",877.940390828229,"IPL_Effect"
"1023","Universal_C",120,"Null",943.172907154302,"IPL_Effect"
"1024","Universal_C",135,"Null",954.132992872155,"IPL_Effect"
"1025","Universal_C",150,"Null",1014.21808503874,"IPL_Effect"
"1026","Universal_C",165,"Null",1036.33881094964,"IPL_Effect"
"1027","Universal_C",180,"Null",1101.21924863463,"IPL_Effect"
"1028","Universal_C",0,"Universal",717.81545761987,"IPL_Effect"
"1029","Universal_C",15,"Universal",637.076974228562,"IPL_Effect"
"1030","Universal_C",30,"Universal",596.066727216567,"IPL_Effect"
"1031","Universal_C",45,"Universal",561.61137983752,"IPL_Effect"
"1032","Universal_C",60,"Universal",527.530248478444,"IPL_Effect"
"1033","Universal_C",75,"Universal",498.127493002213,"IPL_Effect"
"1034","Universal_C",90,"Universal",462.086652261617,"IPL_Effect"
"1035","Universal_C",105,"Universal",441.648012902775,"IPL_Effect"
"1036","Universal_C",120,"Universal",418.419435135943,"IPL_Effect"
"1037","Universal_C",135,"Universal",401.027028859932,"IPL_Effect"
"1038","Universal_C",150,"Universal",394.015440618672,"IPL_Effect"
"1039","Universal_C",165,"Universal",386.35828286372,"IPL_Effect"
"1040","Universal_C",180,"Universal",375.014961361962,"IPL_Effect"
"1041","Universal_C",0,"Cash",717.81545761987,"IPL_Effect"
"1042","Universal_C",15,"Cash",632.583627085435,"IPL_Effect"
"1043","Universal_C",30,"Cash",611.601121002391,"IPL_Effect"
"1044","Universal_C",45,"Cash",629.12774702528,"IPL_Effect"
"1045","Universal_C",60,"Cash",628.612443075227,"IPL_Effect"
"1046","Universal_C",75,"Cash",660.741835644816,"IPL_Effect"
"1047","Universal_C",90,"Cash",675.870011872168,"IPL_Effect"
"1048","Universal_C",105,"Cash",687.514884996178,"IPL_Effect"
"1049","Universal_C",120,"Cash",733.202455855609,"IPL_Effect"
"1050","Universal_C",135,"Cash",739.000193998877,"IPL_Effect"
"1051","Universal_C",150,"Cash",780.885367559658,"IPL_Effect"
"1052","Universal_C",165,"Cash",795.49526999336,"IPL_Effect"
"1053","Universal_C",180,"Cash",839.035502283823,"IPL_Effect"
"1054","Universal_C",0,"SP_current",717.81545761987,"IPL_Effect"
"1055","Universal_C",15,"SP_current",623.784179920221,"IPL_Effect"
"1056","Universal_C",30,"SP_current",588.795844626518,"IPL_Effect"
"1057","Universal_C",45,"SP_current",566.602390657764,"IPL_Effect"
"1058","Universal_C",60,"SP_current",528.957087171111,"IPL_Effect"
"1059","Universal_C",75,"SP_current",511.357934925889,"IPL_Effect"
"1060","Universal_C",90,"SP_current",504.007912214972,"IPL_Effect"
"1061","Universal_C",105,"SP_current",502.681762326954,"IPL_Effect"
"1062","Universal_C",120,"SP_current",512.238889198693,"IPL_Effect"
"1063","Universal_C",135,"SP_current",511.316215703817,"IPL_Effect"
"1064","Universal_C",150,"SP_current",522.210017631068,"IPL_Effect"
"1065","Universal_C",165,"SP_current",530.197369114294,"IPL_Effect"
"1066","Universal_C",180,"SP_current",543.9178437698,"IPL_Effect"
"1067","Universal_C",0,"SP_covid",717.81545761987,"IPL_Effect"
"1068","Universal_C",15,"SP_covid",639.486213091564,"IPL_Effect"
"1069","Universal_C",30,"SP_covid",592.502149125532,"IPL_Effect"
"1070","Universal_C",45,"SP_covid",553.549851984431,"IPL_Effect"
"1071","Universal_C",60,"SP_covid",520.695335362214,"IPL_Effect"
"1072","Universal_C",75,"SP_covid",495.780719126548,"IPL_Effect"
"1073","Universal_C",90,"SP_covid",466.263654547813,"IPL_Effect"
"1074","Universal_C",105,"SP_covid",453.056486424999,"IPL_Effect"
"1075","Universal_C",120,"SP_covid",442.880462468141,"IPL_Effect"
"1076","Universal_C",135,"SP_covid",430.308095280235,"IPL_Effect"
"1077","Universal_C",150,"SP_covid",417.043768149327,"IPL_Effect"
"1078","Universal_C",165,"SP_covid",410.592996218115,"IPL_Effect"
"1079","Universal_C",180,"SP_covid",410.185333522791,"IPL_Effect"
"1080","Universal_C",0,"PerfectTargeted",717.81545761987,"IPL_Effect"
"1081","Universal_C",15,"PerfectTargeted",486.476929172241,"IPL_Effect"
"1082","Universal_C",30,"PerfectTargeted",449.27806127859,"IPL_Effect"
"1083","Universal_C",45,"PerfectTargeted",408.644951616641,"IPL_Effect"
"1084","Universal_C",60,"PerfectTargeted",384.433749137099,"IPL_Effect"
"1085","Universal_C",75,"PerfectTargeted",370.96683813632,"IPL_Effect"
"1086","Universal_C",90,"PerfectTargeted",357.275892933142,"IPL_Effect"
"1087","Universal_C",105,"PerfectTargeted",347.996615599141,"IPL_Effect"
"1088","Universal_C",120,"PerfectTargeted",330.452531489494,"IPL_Effect"
"1089","Universal_C",135,"PerfectTargeted",316.732627825988,"IPL_Effect"
"1090","Universal_C",150,"PerfectTargeted",301.02203177636,"IPL_Effect"
"1091","Universal_C",165,"PerfectTargeted",294.290340136066,"IPL_Effect"
"1092","Universal_C",180,"PerfectTargeted",284.70066513881,"IPL_Effect"
"1093","Luxury",0,"Null",717.81545761987,"IPL_Effect"
"1094","Luxury",15,"Null",717.875243708077,"IPL_Effect"
"1095","Luxury",30,"Null",724.980201319048,"IPL_Effect"
"1096","Luxury",45,"Null",728.409469607893,"IPL_Effect"
"1097","Luxury",60,"Null",772.976265449335,"IPL_Effect"
"1098","Luxury",75,"Null",782.298864151418,"IPL_Effect"
"1099","Luxury",90,"Null",790.746094801281,"IPL_Effect"
"1100","Luxury",105,"Null",820.537826700377,"IPL_Effect"
"1101","Luxury",120,"Null",873.817545732573,"IPL_Effect"
"1102","Luxury",135,"Null",887.359117428413,"IPL_Effect"
"1103","Luxury",150,"Null",897.431130306283,"IPL_Effect"
"1104","Luxury",165,"Null",957.647894549271,"IPL_Effect"
"1105","Luxury",180,"Null",970.515840859413,"IPL_Effect"
"1106","Luxury",0,"Universal",717.81545761987,"IPL_Effect"
"1107","Luxury",15,"Universal",635.090686863447,"IPL_Effect"
"1108","Luxury",30,"Universal",593.160566078363,"IPL_Effect"
"1109","Luxury",45,"Universal",534.156037674428,"IPL_Effect"
"1110","Luxury",60,"Universal",504.374715242043,"IPL_Effect"
"1111","Luxury",75,"Universal",475.059457861273,"IPL_Effect"
"1112","Luxury",90,"Universal",441.676390960681,"IPL_Effect"
"1113","Luxury",105,"Universal",419.440721687868,"IPL_Effect"
"1114","Luxury",120,"Universal",402.514734158694,"IPL_Effect"
"1115","Luxury",135,"Universal",391.236126734322,"IPL_Effect"
"1116","Luxury",150,"Universal",384.226807751435,"IPL_Effect"
"1117","Luxury",165,"Universal",369.954563321823,"IPL_Effect"
"1118","Luxury",180,"Universal",365.489743242014,"IPL_Effect"
"1119","Luxury",0,"Cash",717.81545761987,"IPL_Effect"
"1120","Luxury",15,"Cash",631.87694230551,"IPL_Effect"
"1121","Luxury",30,"Cash",609.457314060917,"IPL_Effect"
"1122","Luxury",45,"Cash",599.296974353168,"IPL_Effect"
"1123","Luxury",60,"Cash",621.779366800149,"IPL_Effect"
"1124","Luxury",75,"Cash",625.579418143807,"IPL_Effect"
"1125","Luxury",90,"Cash",629.931982478588,"IPL_Effect"
"1126","Luxury",105,"Cash",651.877614746536,"IPL_Effect"
"1127","Luxury",120,"Cash",686.294295180292,"IPL_Effect"
"1128","Luxury",135,"Cash",696.84211112347,"IPL_Effect"
"1129","Luxury",150,"Cash",703.27581779199,"IPL_Effect"
"1130","Luxury",165,"Cash",744.093887802254,"IPL_Effect"
"1131","Luxury",180,"Cash",753.52941567291,"IPL_Effect"
"1132","Luxury",0,"SP_current",717.81545761987,"IPL_Effect"
"1133","Luxury",15,"SP_current",623.681857012994,"IPL_Effect"
"1134","Luxury",30,"SP_current",587.752914605496,"IPL_Effect"
"1135","Luxury",45,"SP_current",541.806104560342,"IPL_Effect"
"1136","Luxury",60,"SP_current",511.905985270801,"IPL_Effect"
"1137","Luxury",75,"SP_current",493.167777536714,"IPL_Effect"
"1138","Luxury",90,"SP_current",481.32873732534,"IPL_Effect"
"1139","Luxury",105,"SP_current",486.608216309007,"IPL_Effect"
"1140","Luxury",120,"SP_current",490.054177957104,"IPL_Effect"
"1141","Luxury",135,"SP_current",494.9033736984,"IPL_Effect"
"1142","Luxury",150,"SP_current",496.232420845609,"IPL_Effect"
"1143","Luxury",165,"SP_current",509.209789828921,"IPL_Effect"
"1144","Luxury",180,"SP_current",514.930904592779,"IPL_Effect"
"1145","Luxury",0,"SP_covid",717.81545761987,"IPL_Effect"
"1146","Luxury",15,"SP_covid",636.629436723722,"IPL_Effect"
"1147","Luxury",30,"SP_covid",591.368516245178,"IPL_Effect"
"1148","Luxury",45,"SP_covid",530.713446972327,"IPL_Effect"
"1149","Luxury",60,"SP_covid",497.491477600071,"IPL_Effect"
"1150","Luxury",75,"SP_covid",474.950750392802,"IPL_Effect"
"1151","Luxury",90,"SP_covid",447.911358634482,"IPL_Effect"
"1152","Luxury",105,"SP_covid",433.958889910685,"IPL_Effect"
"1153","Luxury",120,"SP_covid",428.454559443908,"IPL_Effect"
"1154","Luxury",135,"SP_covid",418.909429474588,"IPL_Effect"
"1155","Luxury",150,"SP_covid",406.49621368901,"IPL_Effect"
"1156","Luxury",165,"SP_covid",404.140506935467,"IPL_Effect"
"1157","Luxury",180,"SP_covid",401.03056251872,"IPL_Effect"
"1158","Luxury",0,"PerfectTargeted",717.81545761987,"IPL_Effect"
"1159","Luxury",15,"PerfectTargeted",484.787736545002,"IPL_Effect"
"1160","Luxury",30,"PerfectTargeted",440.703977967851,"IPL_Effect"
"1161","Luxury",45,"PerfectTargeted",407.103236111932,"IPL_Effect"
"1162","Luxury",60,"PerfectTargeted",380.584336711176,"IPL_Effect"
"1163","Luxury",75,"PerfectTargeted",368.266556208046,"IPL_Effect"
"1164","Luxury",90,"PerfectTargeted",346.916394192097,"IPL_Effect"
"1165","Luxury",105,"PerfectTargeted",342.410525306133,"IPL_Effect"
"1166","Luxury",120,"PerfectTargeted",326.028459406471,"IPL_Effect"
