"","AFG","AGO","ALB","ARE","ARG","ARM","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BIH","BLR","BLZ","BOL","BRA","BTN","BWA","CAF","CAN","CHE","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GMB","GNB","GRC","GTM","GUY","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","LAO","LBN","LBR","LCA","LKA","LSO","LTU","LUX","LVA","MAR","MDA","MDG","MDV","MEX","MHL","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MUS","MWI","MYS","NAM","NER","NGA","NIC","NLD","NOR","NPL","NRU","PAK","PAN","PER","PHL","PNG","POL","PRT","PRY","ROU","RUS","RWA","SDN","SEN","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TUN","TUR","TUV","TZA","UGA","UKR","URY","USA","UZB","VEN","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"bph",49.995475785165,58.6476329521019,65.8060157280092,55.7449872628899,58.8808649953139,42.4602894698067,49.392145752224,47.2689571701531,53.9674952029935,48.1428892078036,51.0085849631418,52.1714193762751,57.6373853822513,46.2620508808595,38.8630071910256,58.3981600365683,89.726418706733,50.7553579407479,55.2872747997907,58.7219000952425,51.1841413793401,62.3460183475874,60.3263277933498,57.5596393553308,41.2633582168325,56.8364453816156,50.5869992769198,56.4883803650715,62.5364100497701,47.9239493761921,52.7391897801761,81.5277021153301,54.6758367032808,50.6625291244475,57.0841570701632,51.122498123892,52.1164853135893,68.2406532001015,60.4647834722422,48.4991843653013,56.4234439470032,64.7257708626757,62.0721026023027,63.8548073569484,49.4716619721536,55.8067136747243,54.4625278103464,52.9870332183673,42.6896835430979,51.6442625342136,58.8507633803597,51.491032122402,56.5064159449103,52.7616228431992,44.7178710872646,58.5619439724144,54.5618986669472,43.7922881325501,51.4759866427018,54.643366657621,74.3897341387585,55.8139104524865,65.1862332098811,49.0589200262759,53.4573975808631,45.5937290709669,57.5405971254104,52.4664388756593,58.5036104137252,66.1991378652475,55.9146673176791,41.102688328944,53.0811035729828,52.9317624098703,53.7634938961723,54.6601502282611,51.4645298463103,71.5313841049914,53.6616586119222,59.7511070147702,37.4834479154741,51.491032122402,51.9081390257116,58.5217495331424,61.224240699785,40.736485344388,50.4745216740614,44.199802001957,51.6258118608151,43.2594343527166,51.2782166682133,49.5562090292377,67.1254756007532,63.5315265661109,57.6827332115572,51.9794947761812,57.2453094583182,59.8025253644231,40.4776094053999,50.4837481067065,48.1981943536118,51.4996997033071,52.5145059444195,55.1137705946062,62.486645717888,54.3389252535123,68.263432520478,54.0490022563242,64.0384208432573,72.7191731131061,42.7520052876702,51.4897552864908,50.2041299240204,49.1264074343558,41.1100418579337,54.8057435729955,51.491032122402,54.859712996894,50.2634335171077,62.9340180206988,51.8463371907105,39.9454412135858,52.7342012326488,43.2540779046422,55.9862799789372,48.8519425238943,87.8258972172589,50.2547428928031,50.3467389881662,54.0037909189201,51.491032122402,56.7694324930858,41.2115738667088,49.4716619721536,51.2566983646084,49.4716619721536,40.6860099608195,55.8139104524865,46.3832301311396,52.3872201202076,46.6844704298673,56.1308372248297,59.9286797259176,64.2756215878077,48.313573240455,54.37535978241,63.238148655697,55.2113964460863,90.1334623106503,5.96406275068234,59.8025253644231,63.0176325682837,52.1949715618755,59.8025253644231,52.6015360954179,53.9835696074056,60.7562779603636,53.4550884013236,59.2016650803176,48.312232888022,57.1780576510932,60.518755927411,51.491032122402,51.491032122402,63.9705944243041,61.8944700265104,48.5078746904713,44.3358751215865
"rpp",49.995475785165,58.6476329521019,65.8060157280092,55.7449872628899,58.8808649953139,42.4602894698067,49.392145752224,47.8496578780529,53.9674952029935,48.1428892078036,58.5520251267626,52.1714193762751,57.6373853822513,46.2620508808595,54.9668422643561,58.3981600365683,89.726418706733,50.7553579407479,55.2872747997907,58.7219000952425,51.1841413793401,62.3460183475874,60.3263277933498,57.5596393553308,41.2633582168325,56.8364453816156,50.5869992769197,56.4883803650715,62.5364100497701,47.9239493761921,52.7391897801761,81.5277021153301,54.6758367032808,50.6625291244475,57.0841570701632,52.4592933537432,57.8619423193222,65.9143154299139,60.4647834722422,64.4954121749711,56.4234439470032,64.7257708626757,62.0721026023027,63.8548073569484,49.4716619721536,58.6111555339129,62.222433830213,52.9870332183673,57.5450751385774,51.6442625342136,63.5494809185906,51.491032122402,56.5064159449103,52.7153373212018,44.7178710872646,58.5619439724144,54.5618986669473,43.7922881325501,51.4759866427018,61.4819567381167,74.3897341387585,55.8139104524865,65.1862332098811,51.4087969067015,53.4573975808631,53.9270706033716,57.5405971254104,52.4664388756593,56.578227722292,66.1991378652475,55.9146673176791,41.102688328944,53.0811035729828,52.9317624098703,53.7634938961723,54.6601502282611,55.3277088948654,71.5313841049914,53.6616586119222,59.7511070147702,37.4834479154742,51.491032122402,51.9081390257116,58.5217495331424,61.224240699785,40.736485344388,50.4745216740614,44.199802001957,51.6258118608151,47.3730465452716,60.5772127598251,62.9490831501225,67.1254756007532,63.5315265661109,57.6827332115572,51.9794947761812,57.2453094583182,59.8025253644231,44.6871134239834,50.4837481067065,50.3911264028179,51.4996997033071,61.9341635744822,55.1137705946062,62.486645717888,54.3389252535123,68.263432520478,54.0490022563242,64.0384208432573,72.7191731131061,42.7520052876702,51.4897552864908,50.2041299240204,51.8915407869126,44.3478792454311,54.8057435729955,51.491032122402,54.859712996894,50.2634335171077,62.9340180206989,51.8463371907105,39.9454412135858,61.5857999749857,49.382494217218,55.9862799789372,53.5801431225516,87.8258972172589,50.2547428928031,50.3467389881662,54.0037909189201,51.491032122402,56.7694324930858,41.2115738667088,49.4716619721536,54.7360288821283,49.4716619721536,40.6860099608195,55.8139104524865,52.7046251042332,56.3342913458506,57.4942970112992,56.1308372248297,59.9286797259176,64.2756215878077,48.313573240455,54.37535978241,63.238148655697,55.2113964460863,90.1334623106503,5.96406275068234,59.8025253644231,63.0176325682837,52.6617526625577,59.8025253644231,52.6015360954178,53.9835696074057,60.7562779603635,53.4550884013236,59.2016650803176,48.312232888022,57.1780576510932,60.518755927411,51.491032122402,51.491032122402,63.9705944243041,61.8944700265104,48.5078746904713,44.3358751215865
"nmm",61.4025452955773,50.5278241394347,62.4178919151032,61.5899665854064,69.3791583161635,39.2172796157841,70.544368246653,61.498396276384,62.8761461759436,46.6406079192725,65.6657117188967,63.5725185805537,75.8106397409194,59.5751913115908,57.6059051014862,65.434839097262,101.40326730259,59.7698397341413,55.9438481357484,69.195243308159,54.0442571402109,60.8489452128955,79.046980041691,66.4051900985906,59.0720668489325,66.9521228501401,64.9058936642243,57.9692476665789,56.9486667123531,58.5725885886863,54.5801297459747,65.2697381062799,53.2967975771504,59.5511436515289,67.2458654131794,62.6441948312204,72.6831704661342,72.0173588229243,59.0908621348385,72.3753895586015,66.4369495953408,63.2567042648847,73.1192044286617,62.3861999549961,65.0947175862059,64.4088035447152,76.6146815137986,56.6739754036936,62.5930650300759,44.0329200818675,60.10876966228,60.6516515505107,56.1795102840544,62.2911695621198,78.7106009692028,54.3021518092208,50.8952570326196,42.6446760844236,67.6916967766071,68.2139223820457,64.839924811735,65.742137487274,55.6915050560967,58.8687771209629,44.7458806498438,58.9160167012637,67.6873296616394,60.6969905419148,58.5775385746326,65.0253733695079,65.8240166648475,58.673001608055,58.6278809742735,64.7029924063855,55.6908623233553,60.3343529765115,64.7434830574849,63.9657177784994,52.3373039922586,55.8776229529585,63.9136882221463,60.6516515505107,66.5922893160906,68.402502781388,60.1488551472146,44.8378807874653,59.4437860486623,47.7258712488902,55.2357060667842,60.2529168847359,78.3973868106009,69.2878717835622,67.5947676778188,56.0449515402646,54.2478304440433,63.1765022211116,54.1990830853188,53.2996170310632,44.0378630064335,67.3200771928738,64.50966829234,60.5193508447021,64.0488954671111,68.6210702212317,55.7435158424494,58.2232231030721,64.2785382015725,62.8464128478202,57.1129529552841,64.6032573147703,43.7684406314297,50.5815363290627,44.1960274244181,63.7145918439883,58.0245910293483,66.0006661118635,60.6516515505106,57.0944854510312,59.2317792208779,65.0550536524903,48.3745838788545,39.7362378318609,70.4097764788202,61.2826368851738,55.4894634220847,54.4054115012535,77.0730669578332,49.0057185356955,66.2988501497605,56.5296982949909,60.6516515505106,47.4892063347744,41.6397219428371,65.0947175862059,52.51265004703,65.0947175862058,38.6965653474861,65.742137487274,72.8545725532308,64.0939195453332,61.4029963782047,57.2529581383197,58.5141201386366,63.1390242684064,47.8826639183025,54.5942626427812,56.3909859225552,50.8784357507864,80.6142784122241,40.4942853780896,53.2996170310632,61.5709542747321,58.9169823056771,53.2996170310632,59.9394621879687,52.4900179719337,76.2948235327109,62.9683247425927,68.3179304616397,44.4071783304256,67.3631452933692,59.3453813081124,60.6516515505107,60.6516515505106,62.8261686628516,60.4019603231816,63.8314472094429,43.2445788541654
"i_s",61.4025452955773,50.5278241394347,62.4178919151032,61.5899665854064,69.3791583161634,39.2172796157841,70.544368246653,61.498396276384,62.8761461759436,46.6406079192725,65.6657117188967,63.5725185805537,75.8106397409194,59.5751913115908,57.6059051014861,65.434839097262,101.40326730259,59.7698397341413,55.9438481357484,69.1952433081591,54.0442571402109,60.8489452128955,79.046980041691,66.4051900985906,59.0720668489325,66.9521228501401,64.9058936642243,57.9692476665789,56.9486667123531,58.5725885886863,54.5801297459747,65.2697381062799,53.2967975771504,59.5511436515289,67.2458654131795,62.6441948312204,72.6831704661342,72.0173588229243,59.0908621348386,72.3753895586015,66.4369495953408,63.2567042648847,73.1192044286617,62.3861999549961,65.0947175862059,64.4088035447152,76.6146815137987,56.6739754036936,62.5930650300759,44.0329200818675,60.10876966228,60.6516515505107,56.1795102840544,62.2911695621198,78.7106009692028,54.3021518092208,50.8952570326196,42.6446760844236,67.6916967766071,68.2139223820457,64.839924811735,65.742137487274,55.6915050560967,58.8687771209629,44.7458806498438,58.9160167012637,67.6873296616394,60.6969905419148,58.5775385746326,65.0253733695079,65.8240166648475,58.673001608055,58.6278809742735,64.7029924063855,55.6908623233553,60.3343529765115,64.743483057485,63.9657177784994,52.3373039922586,55.8776229529585,63.9136882221464,60.6516515505107,66.5922893160906,68.402502781388,60.1488551472146,44.8378807874653,59.4437860486623,47.7258712488902,55.2357060667842,60.2529168847359,78.3973868106009,69.2878717835622,67.5947676778187,56.0449515402645,54.2478304440433,63.1765022211116,54.1990830853188,53.2996170310632,44.0378630064335,67.3200771928738,64.5096682923401,60.5193508447021,64.0488954671111,68.6210702212317,55.7435158424494,58.2232231030721,64.2785382015725,62.8464128478202,57.1129529552842,64.6032573147703,43.7684406314297,50.5815363290627,44.1960274244181,63.7145918439883,58.0245910293483,66.0006661118635,60.6516515505107,57.0944854510312,59.2317792208779,65.0550536524903,48.3745838788544,39.7362378318609,70.4097764788202,61.2826368851738,55.4894634220848,54.4054115012535,77.0730669578332,49.0057185356955,66.2988501497605,56.5296982949909,60.6516515505107,47.4892063347744,41.6397219428371,65.0947175862059,52.5126500470301,65.0947175862058,38.6965653474861,65.742137487274,72.8545725532308,64.0939195453332,61.4029963782048,57.2529581383197,58.5141201386366,63.1390242684064,47.8826639183025,54.5942626427812,56.3909859225552,50.8784357507864,80.6142784122241,40.4942853780896,53.2996170310633,61.5709542747321,58.9169823056771,53.2996170310632,59.9394621879687,52.4900179719337,76.2948235327109,62.9683247425927,68.3179304616397,44.4071783304256,67.3631452933692,59.3453813081124,60.6516515505107,60.6516515505106,62.8261686628516,60.4019603231816,63.8314472094429,43.2445788541654
"nfm",61.4025452955773,50.5278241394347,62.4178919151032,61.5899665854064,69.3791583161634,39.2172796157841,70.544368246653,61.498396276384,62.8761461759436,46.6406079192724,65.6657117188967,63.5725185805537,75.8106397409194,59.5751913115908,57.6059051014862,65.434839097262,101.40326730259,59.7698397341413,55.9438481357484,69.195243308159,54.0442571402109,60.8489452128955,79.046980041691,66.4051900985906,59.0720668489325,66.9521228501401,64.9058936642243,57.9692476665789,56.9486667123531,58.5725885886863,54.5801297459747,65.2697381062799,53.2967975771504,59.5511436515289,67.2458654131795,62.6441948312204,72.6831704661342,72.0173588229243,59.0908621348386,72.3753895586015,66.4369495953408,63.2567042648847,73.1192044286617,62.3861999549961,65.0947175862059,64.4088035447152,76.6146815137987,56.6739754036936,62.5930650300759,44.0329200818676,60.10876966228,60.6516515505107,56.1795102840544,62.2911695621198,78.7106009692028,54.3021518092208,50.8952570326196,42.6446760844236,67.6916967766071,68.2139223820457,64.839924811735,65.742137487274,55.6915050560967,58.8687771209629,44.7458806498438,58.9160167012637,67.6873296616394,60.6969905419148,58.5775385746326,65.0253733695079,65.8240166648475,58.673001608055,58.6278809742735,64.7029924063855,55.6908623233553,60.3343529765114,64.743483057485,63.9657177784994,52.3373039922586,55.8776229529585,63.9136882221463,60.6516515505106,66.5922893160906,68.402502781388,60.1488551472146,44.8378807874653,59.4437860486624,47.7258712488902,55.2357060667842,60.2529168847359,78.3973868106009,69.2878717835622,67.5947676778188,56.0449515402645,54.2478304440433,63.1765022211116,54.1990830853188,53.2996170310632,44.0378630064335,67.3200771928738,64.5096682923401,60.519350844702,64.0488954671111,68.6210702212317,55.7435158424493,58.2232231030721,64.2785382015725,62.8464128478202,57.1129529552842,64.6032573147703,43.7684406314297,50.5815363290627,44.1960274244181,63.7145918439883,58.0245910293483,66.0006661118635,60.6516515505107,57.0944854510312,59.2317792208779,65.0550536524903,48.3745838788545,39.7362378318609,70.4097764788201,61.2826368851738,55.4894634220847,54.4054115012535,77.0730669578332,49.0057185356955,66.2988501497605,56.5296982949909,60.6516515505106,47.4892063347744,41.6397219428371,65.0947175862059,52.51265004703,65.0947175862058,38.6965653474861,65.742137487274,72.8545725532308,64.0939195453332,61.4029963782047,57.2529581383197,58.5141201386366,63.1390242684064,47.8826639183025,54.5942626427812,56.3909859225552,50.8784357507864,80.6142784122241,40.4942853780896,53.2996170310632,61.5709542747321,58.9169823056771,53.2996170310632,59.9394621879687,52.4900179719337,76.2948235327109,62.9683247425927,68.3179304616397,44.4071783304256,67.3631452933692,59.3453813081124,60.6516515505107,60.6516515505106,62.8261686628516,60.4019603231816,63.8314472094429,43.2445788541654
"fmp",61.4025452955773,50.5278241394347,62.4178919151032,61.5899665854064,69.3791583161635,39.2172796157841,70.544368246653,61.498396276384,62.8761461759436,46.6406079192724,65.6657117188967,63.5725185805537,75.8106397409194,59.5751913115908,57.6059051014862,65.434839097262,101.40326730259,59.7698397341413,55.9438481357484,69.195243308159,54.0442571402109,60.8489452128955,79.046980041691,66.4051900985906,59.0720668489325,66.9521228501401,64.9058936642243,57.9692476665789,56.9486667123531,58.5725885886863,54.5801297459747,65.2697381062799,53.2967975771504,59.5511436515289,67.2458654131794,62.6441948312204,72.6831704661342,72.0173588229243,59.0908621348386,72.3753895586014,66.4369495953408,63.2567042648847,73.1192044286617,62.3861999549961,65.0947175862058,64.4088035447152,76.6146815137987,56.6739754036936,62.5930650300759,44.0329200818676,60.10876966228,60.6516515505107,56.1795102840544,62.2911695621198,78.7106009692028,54.3021518092208,50.8952570326196,42.6446760844236,67.6916967766071,68.2139223820457,64.839924811735,65.742137487274,55.6915050560967,58.8687771209629,44.7458806498438,58.9160167012637,67.6873296616394,60.6969905419149,58.5775385746326,65.0253733695079,65.8240166648475,58.673001608055,58.6278809742735,64.7029924063855,55.6908623233553,60.3343529765114,64.7434830574849,63.9657177784994,52.3373039922586,55.8776229529585,63.9136882221464,60.6516515505106,66.5922893160906,68.402502781388,60.1488551472146,44.8378807874653,59.4437860486623,47.7258712488902,55.2357060667842,60.2529168847359,78.3973868106009,69.2878717835622,67.5947676778187,56.0449515402645,54.2478304440433,63.1765022211116,54.1990830853188,53.2996170310632,44.0378630064335,67.3200771928738,64.50966829234,60.519350844702,64.0488954671111,68.6210702212317,55.7435158424493,58.2232231030721,64.2785382015725,62.8464128478202,57.1129529552841,64.6032573147703,43.7684406314297,50.5815363290627,44.1960274244181,63.7145918439883,58.0245910293483,66.0006661118634,60.6516515505107,57.0944854510312,59.2317792208779,65.0550536524903,48.3745838788545,39.7362378318609,70.4097764788202,61.2826368851738,55.4894634220847,54.4054115012535,77.0730669578332,49.0057185356955,66.2988501497605,56.5296982949909,60.6516515505107,47.4892063347744,41.6397219428371,65.0947175862059,52.51265004703,65.0947175862058,38.6965653474861,65.742137487274,72.8545725532308,64.0939195453333,61.4029963782047,57.2529581383197,58.5141201386366,63.1390242684064,47.8826639183025,54.5942626427812,56.3909859225552,50.8784357507863,80.6142784122241,40.4942853780896,53.2996170310633,61.5709542747321,58.9169823056771,53.2996170310632,59.9394621879687,52.4900179719337,76.2948235327109,62.9683247425927,68.3179304616397,44.4071783304256,67.3631452933692,59.3453813081124,60.6516515505107,60.6516515505106,62.8261686628516,60.4019603231816,63.8314472094429,43.2445788541654
"ele",63.3744040659923,69.2517990635645,66.0305952889987,64.1277220667818,91.6665359484947,49.7461787991755,74.8471430396074,65.0503174129788,75.0333158316155,60.0944734605869,66.0919258213703,34.7602749318649,78.926109601326,69.7936666893262,82.6510486286357,73.474990801015,94.2542639278464,78.9209572004483,57.2183094123,91.4030920795559,64.7402527731482,72.6577669262463,82.1980727348485,61.3157455360838,62.6999288571011,88.49517626351,60.8630331797005,56.907939111739,71.1084566711093,71.8389125827004,71.8828531366305,93.5141797617154,76.6960281356172,63.6973411150381,88.8851212609076,64.2807090903197,76.700032337182,66.3522879694028,63.2570342146392,67.7885838825405,87.6886968647352,67.7052611472989,96.4018484558376,66.8156403262496,67.7788936343929,64.7807398246812,68.5032963836766,60.5818712455576,62.3305759929844,57.4904429729121,65.7988175014194,80.6582789362627,70.7999626763149,65.4446740920384,67.103224406943,73.5695910663351,64.0279657893837,54.9489012971237,70.4772891396989,75.0154072723434,93.7952330645051,86.8445254323488,76.301671635066,52.4487512462768,66.1795719296671,66.5162273525505,89.7724818847031,70.7603194030225,62.5300444667013,80.0890935615888,70.0551983492412,62.2469601976411,61.0181779005438,74.9692060184973,68.2314915323721,62.803584424366,65.8752360712896,95.2977022955893,75.2370130047527,60.6580508471877,61.4242946454022,80.6582789362627,62.4564000535308,59.1314332279702,74.2286194258916,52.4829594005566,78.5628993196242,61.1852187979935,78.4048574590948,62.7469835464444,74.4822970430177,66.5509106895533,72.3088915718603,100.272946627497,67.0468879606786,64.6895610396122,81.9508215224656,62.2154521360356,78.2437869660729,73.337287595434,79.5029734928346,80.0992710173686,75.2801243787366,72.4769397306375,69.1942135897578,60.7039532671646,61.6208811998825,48.0815706642162,66.6202179818555,63.3680247796722,49.1899455463983,68.0105139506832,70.753686326943,67.0958147176631,61.4199404906776,75.1302110649945,80.6582789362627,70.1407938120466,78.2232019787591,78.2395059921308,76.6667046275519,56.1449663912392,79.2129540901043,64.5316618686641,55.1477578153917,76.7451026842891,73.2837446027443,68.9141193955094,69.0016937892736,62.2073296831493,80.6582789362628,66.9889302384161,142.429179432416,67.7788936343928,64.0812254092877,67.7788936343928,137.082531205525,86.8445254323489,80.3542729120487,71.8991283358402,64.1072959483321,83.413781622883,69.6851802708537,77.8223235922776,54.4194916467514,50.1811698359223,65.7853301186151,75.2238651984715,120.031320980098,87.5092890799822,62.2154521360356,65.9435775934989,56.3800329021069,62.2154521360355,62.9053906402061,76.5705003923674,84.5468575046374,83.247178813426,63.0818355343189,65.9821239119565,88.9538815411063,76.8785551646801,80.6582789362628,80.6582789362627,77.4901825303007,72.1181770782169,66.4444483999192,62.2583771061246
"eeq",63.3744040659923,69.2517990635645,66.0305952889987,64.1277220667818,91.6665359484947,49.7461787991755,74.8471430396073,65.0503174129788,75.0333158316155,60.0944734605869,66.0919258213704,34.7602749318649,78.9261096013259,69.7936666893262,82.6510486286357,73.474990801015,94.2542639278464,78.9209572004483,57.2183094123,91.4030920795559,64.7402527731482,72.6577669262463,82.1980727348485,61.3157455360838,62.6999288571011,88.49517626351,60.8630331797005,56.907939111739,71.1084566711093,71.8389125827004,71.8828531366305,93.5141797617154,76.6960281356172,63.6973411150381,88.8851212609075,64.2807090903196,76.700032337182,66.3522879694028,63.2570342146392,67.7885838825405,87.6886968647352,67.7052611472989,96.4018484558376,66.8156403262497,67.7788936343928,64.7807398246812,68.5032963836766,60.5818712455576,62.3305759929844,57.4904429729121,65.7988175014194,80.6582789362627,70.7999626763149,65.4446740920384,67.103224406943,73.5695910663351,64.0279657893837,54.9489012971237,70.4772891396989,75.0154072723433,93.7952330645051,86.8445254323488,76.301671635066,52.4487512462768,66.1795719296671,66.5162273525505,89.772481884703,70.7603194030225,62.5300444667013,80.0890935615888,70.0551983492412,62.2469601976411,61.0181779005439,74.9692060184973,68.2314915323721,62.803584424366,65.8752360712896,95.2977022955893,75.2370130047527,60.6580508471877,61.4242946454022,80.6582789362628,62.4564000535309,59.1314332279702,74.2286194258916,52.4829594005566,78.5628993196242,61.1852187979935,78.4048574590948,62.7469835464444,74.4822970430177,66.5509106895533,72.3088915718603,100.272946627497,67.0468879606786,64.6895610396122,81.9508215224656,62.2154521360356,78.2437869660729,73.337287595434,79.5029734928346,80.0992710173686,75.2801243787367,72.4769397306375,69.1942135897578,60.7039532671646,61.6208811998824,48.0815706642161,66.6202179818555,63.3680247796722,49.1899455463983,68.0105139506832,70.753686326943,67.0958147176631,61.4199404906776,75.1302110649945,80.6582789362627,70.1407938120466,78.2232019787591,78.2395059921308,76.6667046275519,56.1449663912392,79.2129540901043,64.531661868664,55.1477578153917,76.745102684289,73.2837446027443,68.9141193955094,69.0016937892736,62.2073296831493,80.6582789362627,66.9889302384162,142.429179432416,67.7788936343928,64.0812254092877,67.7788936343928,137.082531205525,86.8445254323489,80.3542729120487,71.8991283358402,64.1072959483321,83.413781622883,69.6851802708537,77.8223235922776,54.4194916467513,50.1811698359223,65.7853301186151,75.2238651984715,120.031320980098,87.5092890799822,62.2154521360356,65.9435775934989,56.3800329021069,62.2154521360356,62.9053906402061,76.5705003923674,84.5468575046374,83.247178813426,63.0818355343189,65.9821239119565,88.9538815411063,76.8785551646802,80.6582789362627,80.6582789362627,77.4901825303006,72.1181770782169,66.4444483999192,62.2583771061246
"ome",63.3744040659923,69.2517990635645,66.0305952889987,64.1277220667818,91.6665359484947,49.7461787991755,74.8471430396074,65.0503174129789,75.0333158316155,60.0944734605869,66.0919258213703,34.7602749318649,78.926109601326,69.7936666893262,82.6510486286357,73.474990801015,94.2542639278464,78.9209572004484,57.2183094123,91.4030920795559,64.7402527731482,72.6577669262464,82.1980727348485,61.3157455360838,62.6999288571011,88.49517626351,60.8630331797005,56.907939111739,71.1084566711093,71.8389125827004,71.8828531366305,93.5141797617154,76.6960281356172,63.6973411150381,88.8851212609075,64.2807090903196,76.700032337182,66.3522879694028,63.2570342146392,67.7885838825404,87.6886968647352,67.7052611472989,96.4018484558376,66.8156403262497,67.7788936343928,64.7807398246812,68.5032963836766,60.5818712455576,62.3305759929844,57.4904429729121,65.7988175014194,80.6582789362627,70.799962676315,65.4446740920384,67.103224406943,73.5695910663351,64.0279657893837,54.9489012971237,70.4772891396989,75.0154072723434,93.7952330645051,86.8445254323489,76.301671635066,52.4487512462768,66.1795719296671,66.5162273525505,89.772481884703,70.7603194030226,62.5300444667013,80.0890935615888,70.0551983492412,62.2469601976411,61.0181779005439,74.9692060184973,68.2314915323721,62.803584424366,65.8752360712896,95.2977022955893,75.2370130047527,60.6580508471877,61.4242946454022,80.6582789362627,62.4564000535309,59.1314332279702,74.2286194258916,52.4829594005566,78.5628993196242,61.1852187979935,78.4048574590948,62.7469835464444,74.4822970430177,66.5509106895533,72.3088915718603,100.272946627497,67.0468879606785,64.6895610396121,81.9508215224656,62.2154521360355,78.2437869660729,73.337287595434,79.5029734928346,80.0992710173686,75.2801243787367,72.4769397306375,69.1942135897578,60.7039532671646,61.6208811998824,48.0815706642162,66.6202179818555,63.3680247796722,49.1899455463983,68.0105139506832,70.753686326943,67.095814717663,61.4199404906776,75.1302110649945,80.6582789362627,70.1407938120467,78.2232019787591,78.2395059921308,76.6667046275519,56.1449663912392,79.2129540901043,64.5316618686641,55.1477578153917,76.745102684289,73.2837446027443,68.9141193955094,69.0016937892736,62.2073296831493,80.6582789362628,66.9889302384161,142.429179432416,67.7788936343928,64.0812254092877,67.7788936343928,137.082531205525,86.8445254323489,80.3542729120487,71.8991283358402,64.1072959483321,83.413781622883,69.6851802708537,77.8223235922776,54.4194916467514,50.1811698359223,65.7853301186151,75.2238651984715,120.031320980098,87.5092890799822,62.2154521360356,65.9435775934989,56.3800329021069,62.2154521360355,62.9053906402061,76.5705003923674,84.5468575046374,83.2471788134259,63.0818355343189,65.9821239119565,88.9538815411063,76.8785551646802,80.6582789362627,80.6582789362627,77.4901825303007,72.1181770782169,66.4444483999192,62.2583771061246
"mvh",98.7781719298393,92.2407477266113,138.368273184363,66.9012809879814,126.190576865621,307.248438242538,74.2581956974092,64.8309932772022,91.7528199853634,5.83929682757812,92.0710272115078,6.16035530235944,85.8806678333523,147.419974374941,185.022358829252,127.777198158457,189.528225409126,108.566868652687,6.32367447234759,125.832419517806,229.518417823017,169.372669329265,89.4637147613607,102.444317934079,62.1747199277395,121.811975392274,66.2233693446549,5.89584278806696,88.3534721747815,91.7287509801317,98.9101946670964,135.75324738729,139.123817379684,206.146631728051,122.353591452386,80.043983620017,78.174052762885,89.8072207992497,115.372932178558,90.3465234942393,120.580017392487,122.667071662001,132.607913715633,122.945661378328,73.7519299044826,67.8930057608965,108.691027945465,207.927328747621,68.4180341214779,187.69519428232,72.7394644048334,121.699918122325,104.232478561764,66.8165845653438,115.264002320685,90.2114474868894,74.6479250995601,47.1014532071372,76.6762083754883,84.2933135769284,136.535086936173,119.505707405623,120.141700671872,94.8421431779664,96.1116607843333,86.6713177228102,135.221976515813,87.9905636340681,72.1699708410373,157.997800071355,115.253943156176,61.7568041454331,63.7091337386205,110.323961951267,196.560079239876,65.4338886562717,69.6130199689213,6.89853130286104,135.270355976763,94.7508674153146,135.829237986675,121.699918122325,67.9581559314801,83.7737091407726,148.581050098887,89.1579788368933,108.097850436569,110.871689450412,200.631942181657,141.054797427091,85.0349771357687,99.2107432067816,102.639754070679,7.37390417467486,96.6304874457224,130.589341066315,158.106688387911,72.4026822884518,5.0278699970339,5.71929240139567,74.9186458157215,120.520600790305,138.79240218662,110.908289145044,115.441793733756,5.22876918173999,77.8769873552672,5.34074208543101,77.4369478131283,76.659426850763,113.223988201528,98.2280379513168,98.5441029006801,66.6729325604043,59.5296769117666,129.109520839853,121.699918122325,110.632192425543,107.677126594078,126.721937815819,97.1467911814417,185.306745248439,108.48844160268,62.9843919407341,245.599311285362,164.691727313274,5.88830989270585,221.677817811518,75.1603632591517,81.2515506482552,121.699918122325,127.700695578275,225.78647762833,73.7519299044826,157.960147549704,73.7519299044826,4.75207703440085,119.505707405623,117.896556053473,128.894965585783,93.5940978632325,260.680228422437,161.13794465584,154.560377539348,4.470287044167,73.0667300242107,76.4967784876949,126.199891602323,8.53970740310019,95.5949566605487,72.4026822884518,121.554424947933,60.6445769225759,72.4026822884517,108.595157218557,102.083836041796,164.942985849932,114.590751423059,105.439151483363,116.059251952878,122.421973121841,91.5679311479594,121.699918122325,121.699918122325,154.551126958808,168.818292275215,72.3283746965815,110.209338574113
