"","Pop","PPop_npl_ori","PR_npl_ori","PPop_ipl_ori","PR_ipl_ori","Gini_ori","PPop_npl_tax","PR_npl_tax","PPop_ipl_tax","PR_ipl_tax","Gini_tax","CO2_ori","CO2_tax","IPL_Change_rate","NPL_Change_rate"
"Nigeria",190873247,67848129.9710319,0.355461705804334,61587049.9242393,0.322659413470549,0.393460646403056,46605475.0120951,0.244169760532732,40899935.8471629,0.214277990708477,0.358554192033467,121.278450187268,123.213173992811,-0.335900389814489,-0.313091237267799
"Nicaragua",6384843,1632217.81867893,0.255639460309194,263688.606812715,0.0412991528237601,0.462744951889668,1510752.99572746,0.236615527700127,191639.282677905,0.0300147212199117,0.459009908419911,7.2964231151212,7.16298853303087,-0.273236394267056,-0.0744170426038973
"Netherlands",17131296,3201236.39881435,0.186864811559753,33992.2510468498,0.00198421946867591,0.1425979021302,3201236.39881435,0.186864811559753,29869.6011817891,0.00174356926538361,0.146308447564427,179.628348805395,176.137286026387,-0.121282049234651,0
"Norway",5276968,1154372.81065045,0.218756833592785,16113.9532578055,0.00305363861554694,0.113733835494748,1154372.81065045,0.218756833592785,13828.0602128388,0.00262045557464794,0.123279333282532,55.7037648144208,54.8885768584854,-0.141857991542792,0
"Nepal",27632682,6718469.36157251,0.243134899521245,2078468.97521676,0.0752177792664772,0.394635681531188,5893765.18532803,0.21328965408888,1343159.36985785,0.0486076367779954,0.385618383353422,30.3695076554874,29.4322296635849,-0.353774636103107,-0.122751795365999
"Nauru",10577,5586.51092019197,0.528175372997255,158.806776797162,0.0150143497019156,0.457786729542352,5272.95791995782,0.498530577664538,53.5675392226976,0.00506453051174224,0.442788620771498,0.053005755995886,0.0532391772554961,-0.66268732164297,-0.0561268034223008
"Pakistan",207906210,41940025.0868686,0.201725696826798,10896378.198927,0.0524100660529908,0.325635524024701,35007686.4021123,0.168382110385795,6486160.3111652,0.0311975304208816,0.322142485634316,228.669618312945,222.404411628304,-0.404741631324441,-0.165291715262394
"Panama",4106764,905519.752178001,0.220494713642664,80953.1755493461,0.0197121567125226,0.501082684938675,787275.422247605,0.191702133905821,55987.1388934341,0.0136329087557586,0.496214108822056,22.1976988026254,22.0068826307196,-0.308400955076724,-0.13058172353059
"Peru",31444299,6638115.28389536,0.211107116234182,1479285.05346423,0.0470446185957024,0.384792599114583,6057901.24380796,0.192654994274414,1234141.08890439,0.0392484847222826,0.382819005153208,64.2286200935695,63.870430620901,-0.165717867550785,-0.0874064422314338
"Philippines",105172921,18276528.639905,0.173775991634814,3139023.04505507,0.0298463046876398,0.431513877404933,16009851.0527525,0.152224079169129,2011902.03257917,0.0191294680555575,0.427975768006847,170.705713303545,167.931828259058,-0.35906745388552,-0.124021231373413
"Papua New Guinea",8438038,4488160.13859432,0.531896175223947,2434916.6861126,0.288564318638125,0.609758973713374,4095767.82196244,0.48539338433442,1897632.84315929,0.224890293591862,0.590603582123212,11.0020538230799,11.0641093835935,-0.220657998697731,-0.0874283235256352
"Poland",37974826,7710388.15135171,0.203039459650235,146267.877999294,0.00385170633828037,0.199264145499464,7710388.15135171,0.203039459650235,117605.251910231,0.00309692668269844,0.20603494277464,271.636688168438,255.554963153228,-0.195959813467737,0
"Portugal",10300300,2130931.97797895,0.20688057415599,43716.3578636625,0.00424418297172534,0.221859428622124,2130931.97797895,0.20688057415599,36963.8371664617,0.00358861753215554,0.221326720106308,58.7244625175393,57.4938845303212,-0.154462105884022,0
"Paraguay",6867058,1771120.59626899,0.257915485244044,69756.6493529185,0.0101581564263646,0.437528065057218,1667114.43884481,0.242769820619661,55992.4919531956,0.00815378171455601,0.435219532989919,12.3882825427739,12.21499584374,-0.197316779509953,-0.0587233628490805
"Romania",19588715,3052516.49439893,0.155830359183792,670132.889233443,0.0342101505501225,0.252486787459622,3052516.49439893,0.155830359183792,670132.889233443,0.0342101505501225,0.253693580011168,78.5354567559421,76.5455200209225,0,0
"Russian Federation",144496739,17905403.5850199,0.123915624040622,411147.906118292,0.00284537844219648,0.28323200294511,17905403.5850199,0.123915624040622,339580.491478137,0.00235009103892744,0.280241156002715,1254.08296197328,1185.63269776892,-0.174067321212538,0
"Rwanda",11980960,4573157.29076015,0.38170207485545,6261774.59898,0.522643811429134,0.483406570416737,2498985.40721274,0.208579730440027,4199288.74711213,0.350496850595623,0.433999474009291,1.95558262974871,2.07569146448474,-0.329377210767669,-0.45355358490253
"Sudan",40813398,18624721.057456,0.456338407732087,5733552.72900905,0.140482121312444,0.422337145841617,17375888.9685189,0.425739826135498,4440636.46834072,0.108803400009495,0.414939139010075,25.41017568839,25.2661216902602,-0.225500020977707,-0.0670523915544572
"Senegal",15419354,7363366.59234866,0.477540537194273,1441147.84591483,0.0934635683125783,0.460152137605457,7082175.0870086,0.459304267027568,1064309.73209531,0.0690242750828155,0.455001714999818,12.9517839875268,12.7312832295067,-0.261484701162151,-0.0381878997620805
"Solomon Islands",636030,74769.7563841683,0.117556964898147,160606.574630151,0.252514149694435,0.457786729542352,70556.29423288,0.110932336891153,153348.070228004,0.241101945235294,0.459535601272753,0.719182740478227,0.724684627352196,-0.0451943167262118,-0.0563524927062683
"Sierra Leone",7488427,4316148.83068079,0.576375897191865,1888074.26581036,0.252132292377339,0.372120569899318,3909930.14931663,0.522129700845937,1455910.2950805,0.194421377824809,0.358483594339014,3.09334594036065,3.06994736067736,-0.228891404620874,-0.0941160041740446
"El Salvador",6388124,1700383.56739462,0.266178860553524,143196.868459788,0.0224161065846229,0.416683477317426,1600219.28247983,0.250499095271136,113829.859613293,0.0178189809110301,0.413460839859562,10.3195475804676,10.2661551896215,-0.20508136219991,-0.0589068765633065
"Somalia",14589165,10276914.9632685,0.704421052422707,7706254.37965387,0.528217645057402,0.385430627513374,8925837.35542642,0.61181276347388,5319460.8712233,0.364617225949758,0.351344800072038,2.91097065127741,3.10342204589609,-0.309721609337502,-0.131467236293294
"Serbia",7020858,1200351.92756541,0.170969406811163,379970.843839798,0.054120286130242,0.20270023246753,1156905.74242921,0.164781247880132,339198.763698567,0.0483130072846606,0.207635470534682,39.9671484286667,37.9104578129579,-0.107303180763051,-0.0361945394000567
"South Sudan",10910774,9058620.97964596,0.830245496758155,7403710.38363489,0.678568759983012,0.385430627513374,7901669.86605349,0.72420800449661,6541964.52406996,0.599587575003383,0.439707035432389,6.22664394595943,7.21396711474426,-0.116393782969918,-0.127718238371165
"Sao Tome and Principe",207086,133646.222766442,0.645365803417141,34040.7551125505,0.164379799274458,0.355829977778113,135013.190380923,0.651966769269401,28539.5488963465,0.137814960433571,0.352275273185365,0.134797734903019,0.131618084544761,-0.161606468423367,0.0102282547623518
"Suriname",570501,94298.528327419,0.165290732754928,43119.7821219623,0.075582307694399,0.481852813187384,86216.5831337623,0.15112433305772,34025.2365739163,0.0596409762190011,0.479523045352311,2.2319094454498,2.2240889413914,-0.210913532037859,-0.0857059525424926
"Slovak Republic",5439232,672410.538785422,0.123622331017582,12626.0687332857,0.00232129622955698,0.14426273548302,672410.538785422,0.123622331017582,12626.0687332857,0.00232129622955698,0.148057051814722,28.9434196727748,27.9988121977149,0,0
"Slovenia",2066388,257565.508896423,0.124645279055252,0,0,0.141997774648367,257565.508896423,0.124645279055252,0,0,0.143281708582857,16.1538286744974,15.8389828868831,NA,0
"Sweden",10057698,3350374.82786765,0.3331154731299,24307.3414378456,0.00241678975028338,0.111360361731945,3350374.82786765,0.3331154731299,21890.1072387963,0.00217645302521475,0.116413113093212,67.3592962104787,66.4297363747751,-0.0994446145099926,0
"Eswatini",1124808,671305.937173552,0.596818245579292,405542.887818402,0.360544099809392,0.516354047217989,634204.007327277,0.563833122921669,276807.776438844,0.246093356767417,0.478827218317659,2.81482146442167,2.8553792654393,-0.317438957127524,-0.0552682879619516
"Seychelles",95843,24413.2737017739,0.254721510196612,515.631441892477,0.00537995932819796,0.451954213853438,22652.1935276795,0.236346874864931,251.086836121269,0.00261977229553821,0.441038648393762,0.816581126152336,0.812671950842256,-0.51304979541254,-0.0721361745912178
"Syrian Arab Republic",17095669,105906.303855046,0.006194920120122,105906.303855046,0.006194920120122,0.419169492280101,73862.1913951677,0.00432052067662094,73862.1913951677,0.00432052067662094,0.415052351598017,31.0462163050365,30.3618275198815,-0.302570397544391,-0.302570397544391
"Chad",15016761,6196416.20245464,0.412633337006205,4843316.21284686,0.322527355456137,0.37987261974701,6148306.56368308,0.409429607602004,4816216.60172624,0.320722731201904,0.401662628475745,1.1498164191486,1.14366478195903,-0.00559525951428509,-0.00776410705796332
"Togo",7698476,4285167.61102539,0.55662544262337,2145530.34806699,0.278695464929291,0.390185842706235,3995730.45353415,0.519028760177228,1610945.37621503,0.209255101427222,0.368996687888551,4.72523450619515,4.75767327330888,-0.249162158127283,-0.067543952480772
"Thailand",69209817,5902956.74507382,0.0852907434370737,27026.2011567974,0.000390496642359239,0.357080378370825,4886776.9574579,0.0706081473594692,14983.1969002167,0.000216489474321492,0.349248426865431,244.108912553278,240.128262938894,-0.445604773927014,-0.172147591707148
"Tajikistan",8880270,1544889.53559691,0.173968757210863,582452.705919701,0.0655895266607548,0.330862539313906,1356820.99384598,0.152790511307199,413659.126351326,0.0465818186103943,0.328817242919048,8.84851689642938,8.38876716498967,-0.289797914668191,-0.121735915363208
"Turkmenistan",5757667,344710.738549328,0.0598698637050958,12368.1708287309,0.00214812194396287,0.325709245444458,29958.9875105255,0.00520332063499427,631.92679211498,0.000109753966687372,0.260640733028926,54.6045995781897,53.7286836844857,-0.948907012939453,-0.913089485878496
"Timor-Leste",1243260,511760.834768858,0.411628166890963,294185.999739527,0.236624680066541,0.431723876476437,470386.912939181,0.378349591347893,226338.16096175,0.18205215398368,0.415782891335684,0.990270982415765,0.983070589910887,-0.230629053856572,-0.0808462059203185
"Tonga",102002,22094.0183822911,0.216603776222928,1772.8723098087,0.0173807602773348,0.378549064832032,19986.8937494567,0.195946096639838,1584.22484741597,0.0155313116156151,0.373861758980084,0.223142062746125,0.222108618488609,-0.106407811408078,-0.0953708192133703
"Tunisia",11433438,1805530.87865705,0.157916707000733,15818.2599608206,0.00138350861401624,0.356344361091813,1513308.94757919,0.132358171494802,11274.282381381,0.000986079810935347,0.359733279559685,26.0852451578876,25.3928484243942,-0.287261531337475,-0.161848204609611
"Turkiye",81116451,10891549.6703292,0.134270539897378,226665.031791686,0.00279431643023541,0.310373014372294,9893152.91495215,0.121962349104156,98394.9584775396,0.00121300867166316,0.307705848753452,430.160442466369,417.511685869106,-0.565901463936579,-0.0916670984016993
"Tuvalu",11365,3138.81656984117,0.276182716220076,422.533153227674,0.037178456069307,0.378549064832032,2790.82260600329,0.245562921777676,331.896515312646,0.0292033889408399,0.372718670663244,0.0219166344987303,0.0216960759306001,-0.214507754533975,-0.110867887974571
"Tanzania",54660345,13817372.9258344,0.252786054054991,24158667.1864499,0.441977949214369,0.34919238453991,10900446.5364432,0.199421473399833,18609381.3212927,0.340454882260489,0.340583066574498,16.308774836761,16.6606310349701,-0.229701656234979,-0.21110571488864
"Uganda",41166588,8438062.94667619,0.204973580678491,17811952.4149327,0.432679832852134,0.435789432376769,8323029.10037196,0.202179230894043,17566586.2284228,0.426719509239455,0.47065294769616,8.56654383413165,8.95583516072871,-0.0137753672811364,-0.0136327314729907
"Ukraine",44831135,597255.958544613,0.0133223474833866,13980.7909337056,0.000311854494286295,0.301448499471878,766315.696176902,0.017093381556744,26312.5503366661,0.000586925812533323,0.31131488642519,129.821629715791,119.762345246177,0.882050197405527,0.283060780246131
"Uruguay",3436645,410831.564201163,0.11954437080384,2322.18606828472,0.000675713106324545,0.497064163967398,376621.433640821,0.109589856863546,763.94151068876,0.000222292820669217,0.497246414517892,11.2775335674265,11.2043196869576,-0.671024849764496,-0.0832704532497691
"United States",325122128,39442160.306513,0.121314905722175,4102012.23760752,0.0126168349808769,0.487351845788555,36032391.3222711,0.110827249882761,3654291.96412624,0.0112397516176636,0.484501374755163,5522.0861175441,5339.16134274327,-0.109146498729709,-0.0864498536019301
"Uzbekistan",32388600,7511861.52909011,0.231929182770793,2501813.16585858,0.0772436340520608,0.387920428832253,7273312.34146263,0.224563962056484,1324711.45918445,0.0409005470809004,0.370731120914314,103.509888318175,98.6117150174624,-0.470499445257403,-0.0317563345255612
"Venezuela, RB",29402480,9971724.59889001,0.339145697876166,3514900.97167249,0.11954437080384,0.487658415139876,9419293.24182621,0.320357100551593,3287820.49053362,0.111821196393421,0.480407665556258,119.848047845739,118.573893125262,-0.0646050864502224,-0.0553997808087575
"Vietnam",94600643,9879932.08362847,0.10443831849672,1103825.56339092,0.0116682670263765,0.333692529333593,6027534.71853952,0.0637155787465368,460108.314734267,0.00486369119852882,0.32562920226692,197.495591835366,195.225800977876,-0.583169361179832,-0.389921442018064
"Vanuatu",285499,47712.9489533156,0.167121247196367,27396.3058454802,0.0959593758488829,0.457786729542352,40366.7541468664,0.141390177012411,21964.9119886202,0.0769351626051937,0.450842660848897,0.426559011534956,0.422919914516684,-0.198252782236189,-0.153966480119203
"Samoa",195358,37980.152950975,0.194413092634932,2191.31943516801,0.0112169424091566,0.457786729542352,33006.2277282548,0.168952526788024,989.39655171294,0.00506453051174224,0.452166177744619,0.40327608420577,0.401285908860148,-0.548492777531961,-0.13096116882785
"Yemen, Rep.",27834811,13135272.1350735,0.471900891839125,5282935.54108363,0.189795991109249,0.42775918865689,12163637.2278099,0.436993706471005,4639957.73204826,0.166696218345016,0.414231101300809,13.4871449492249,13.4433368862615,-0.1217084335092,-0.0739714333492285
"South Africa",57009751,31619816.9227688,0.554638748076075,14521609.8706528,0.254721510196612,0.591692891296687,29644108.7829689,0.519983130306409,9548942.71888761,0.167496657175149,0.567235171939106,296.698009133376,293.523060448706,-0.342432223152794,-0.0624832251440764
"Zambia",16853608,8902373.12848059,0.528217645057402,10496810.6253236,0.622822758505097,0.39187843186265,8709454.17438628,0.516770899998759,10249809.5802602,0.608167080915862,0.468418221145087,8.40527179509374,9.11829836025317,-0.0235310566113723,-0.0216705086733694
"Zimbabwe",14236599,5378775.36484392,0.377813223849595,5004921.65962313,0.351553180617304,0.617675469338662,3941215.7710509,0.276836888575066,3315447.27670956,0.232881973897667,0.57961105161364,11.8241012260884,11.8189482347729,-0.337562602936085,-0.267265222338345
