"","Pop","PPop_npl_ori","PR_npl_ori","PPop_ipl_ori","PR_ipl_ori","Gini_ori","PPop_npl_tax","PR_npl_tax","PPop_ipl_tax","PR_ipl_tax","Gini_tax","CO2_ori","CO2_tax","IPL_Change_rate","NPL_Change_rate"
"Norway",5276968,1154372.81065045,0.218756833592785,16113.9532578055,0.00305363861554694,0.113733835494748,1056971.91212188,0.200299094503108,10470.6626411798,0.00198421946867591,0.115717688911363,55.7037648144208,50.7387798429427,-0.350211430202091,-0.0843756000054175
"Nepal",27632682,6718469.36157251,0.243134899521245,2078468.97521676,0.0752177792664772,0.394635681531188,2078468.97521676,0.0752177792664772,92958.9363747158,0.0033640938789335,0.316439087975933,30.3695076554874,24.9624616500777,-0.955275283161241,-0.69063355604404
"Nauru",10577,5586.51092019197,0.528175372997255,158.806776797162,0.0150143497019156,0.457786729542352,2991.36266515364,0.282817686031355,1.15619548545136,0.000109312232717345,0.347446693220195,0.053005755995886,0.0557793900880239,-0.992719482702378,-0.464538294494044
"Pakistan",207906210,41940025.0868686,0.201725696826798,10896378.198927,0.0524100660529908,0.325635524024701,20894658.4036994,0.100500405465038,4703042.53704207,0.0226209815331734,0.275615523343821,228.669618312945,196.861375818891,-0.568384792526273,-0.50179671184218
"Panama",4106764,905519.752178001,0.220494713642664,80953.1755493461,0.0197121567125226,0.501082684938675,490940.518419862,0.11954437080384,0,0,0.444122794687118,22.1976988026254,21.1274104355522,-1,-0.45783566041599
"Peru",31444299,6638115.28389536,0.211107116234182,1479285.05346423,0.0470446185957024,0.384792599114583,4992229.83281071,0.158764227270918,311109.492959905,0.00989398723628424,0.342674288976188,64.2286200935695,60.8475694140447,-0.789689287922337,-0.247944692234815
"Philippines",105172921,18276528.639905,0.173775991634814,3139023.04505507,0.0298463046876398,0.431513877404933,5842099.67460078,0.0555475650866517,63388.893746745,0.000602711165041665,0.368244888895505,170.705713303545,153.803935880592,-0.979806171271472,-0.680349600862106
"Papua New Guinea",8438038,4488160.13859432,0.531896175223947,2434916.6861126,0.288564318638125,0.609758973713374,3527454.76485034,0.418042057270937,1942689.62834944,0.230230016545249,0.558553257817984,11.0020538230799,10.4596243185621,-0.202153552345568,-0.214053274410318
"Poland",37974826,7710388.15135171,0.203039459650235,146267.877999294,0.00385170633828037,0.199264145499464,3202680.41501281,0.0843369345527169,13501.0900059642,0.000355527369788716,0.16924042201703,271.636688168438,212.628771337673,-0.907696138136158,-0.584627861510273
"Portugal",10300300,2130931.97797895,0.20688057415599,43716.3578636625,0.00424418297172534,0.221859428622124,1924763.61850892,0.186864811559753,20438.0557932025,0.00198421946867591,0.207503889583248,58.7244625175393,51.5591212682943,-0.532484937172892,-0.0967503240838137
"Paraguay",6867058,1771120.59626899,0.257915485244044,69756.6493529185,0.0101581564263646,0.437528065057218,1296912.1605517,0.188859939809989,13491.4702335504,0.00196466525163329,0.408573055234686,12.3882825427739,11.0798094529222,-0.806592341250606,-0.26774485978891
"Romania",19588715,3052516.49439893,0.155830359183792,670132.889233443,0.0342101505501225,0.252486787459622,2562875.74364769,0.130834296361333,325854.327539261,0.0166347985326889,0.234387727781179,78.5354567559421,68.1583461178861,-0.513746701923551,-0.160405603589591
"Russian Federation",144496739,17905403.5850199,0.123915624040622,411147.906118292,0.00284537844219648,0.28323200294511,6692465.34124339,0.0463156842677494,0,0,0.224239930245489,1254.08296197328,962.856883845132,-1,-0.626232086338313
"Rwanda",11980960,4573157.29076015,0.38170207485545,6261774.59898,0.522643811429134,0.483406570416737,2322997.36808155,0.193890754003148,3803244.5706181,0.31744072016083,0.421927092578318,1.95558262974871,1.84786682020437,-0.392625123996379,-0.492036415896943
"Sudan",40813398,18624721.057456,0.456338407732087,5733552.72900905,0.140482121312444,0.422337145841617,14060808.3309885,0.344514522681706,4001981.12357061,0.0980555729167812,0.392834534909291,25.41017568839,23.3514804077889,-0.302006746476318,-0.245045964038232
"Senegal",15419354,7363366.59234866,0.477540537194273,1441147.84591483,0.0934635683125783,0.460152137605457,6463650.94166382,0.419190774247989,311500.327349253,0.0202019051737999,0.401537781844931,12.9517839875268,11.3295063036273,-0.783852622593683,-0.122188083317724
"Solomon Islands",636030,74769.7563841683,0.117556964898147,160606.574630151,0.252514149694435,0.457786729542352,85037.4583333449,0.133700388870564,172201.881613962,0.270744904507589,0.496976591845863,0.719182740478227,0.683020538653783,0.0721969633591449,0.137324266464384
"Sierra Leone",7488427,4316148.83068079,0.576375897191865,1888074.26581036,0.252132292377339,0.372120569899318,3432331.53544968,0.458351471604074,1104055.51451587,0.147434903821038,0.322092021329784,3.09334594036065,2.64747041975053,-0.415247835051655,-0.204769883964288
"El Salvador",6388124,1700383.56739462,0.266178860553524,143196.868459788,0.0224161065846229,0.416683477317426,1503020.179385,0.235283500975403,34509.3999429983,0.00540211804639332,0.387096133835497,10.3195475804676,9.85139990417614,-0.759007300130386,-0.116069921983563
"Somalia",14589165,10276914.9632685,0.704421052422707,7706254.37965387,0.528217645057402,0.385430627513374,8992384.18742209,0.616374150777107,4790063.1812606,0.328330180737595,0.333209268699466,2.91097065127741,2.78370614910381,-0.378418756340646,-0.124991865792174
"Serbia",7020858,1200351.92756541,0.170969406811163,379970.843839798,0.054120286130242,0.20270023246753,1051898.50780756,0.14982478036268,127385.392842529,0.0181438497748465,0.179723650120406,39.9671484286667,31.2601585205676,-0.664749559320828,-0.123674912622452
"South Sudan",10910774,9058620.97964596,0.830245496758155,7403710.38363489,0.678568759983012,0.385430627513374,8164788.14922973,0.748323459841596,6774639.67861661,0.620912840703749,0.459762943708538,6.22664394595943,6.47484861403313,-0.0849669520310756,-0.0986720641502276
"Sao Tome and Principe",207086,133646.222766442,0.645365803417141,34040.7551125505,0.164379799274458,0.355829977778113,132962.979508919,0.642066482084346,28521.5661196814,0.137728123193656,0.329654453259341,0.134797734903019,0.107313798355656,-0.162134740390475,-0.0051123274820649
"Suriname",570501,94298.528327419,0.165290732754928,43119.7821219623,0.075582307694399,0.481852813187384,70179.0448728612,0.123013009395007,34151.2244848742,0.0598618135373543,0.44601389079806,2.2319094454498,2.14385467441709,-0.20799171971048,-0.255777941420372
"Slovak Republic",5439232,672410.538785422,0.123622331017582,12626.0687332857,0.00232129622955698,0.14426273548302,548491.102573571,0.100839806534005,4171.83003528148,0.000766988801963491,0.135676507984105,28.9434196727748,24.4995816075012,-0.669585987261147,-0.184291335522027
"Slovenia",2066388,257565.508896423,0.124645279055252,0,0,0.141997774648367,212510.871777956,0.10284170822612,0,0,0.130162578185474,16.1538286744974,14.464231391409,NA,-0.174924963018184
"Sweden",10057698,3350374.82786765,0.3331154731299,24307.3414378456,0.00241678975028338,0.111360361731945,2706585.84917528,0.269105897708927,17997.4460088409,0.00178942000533729,0.110334475503784,67.3592962104787,61.9097327828789,-0.259588052652294,-0.192154314597124
"Eswatini",1124808,671305.937173552,0.596818245579292,405542.887818402,0.360544099809392,0.516354047217989,615321.236527465,0.547045572691041,155401.166324232,0.138157949022617,0.411345990290474,2.81482146442167,2.52620822193377,-0.616807072711336,-0.0833967011848635
"Seychelles",95843,24413.2737017739,0.254721510196612,515.631441892477,0.00537995932819796,0.451954213853438,6322.21926745005,0.0659643298670748,0,0,0.367228867529169,0.816581126152336,0.798815212629308,-1,-0.741033531812218
"Syrian Arab Republic",17095669,105906.303855046,0.006194920120122,105906.303855046,0.006194920120122,0.419169492280101,167136.303832174,0.00977652900463705,167136.303832174,0.00977652900463705,0.427745517404,31.0462163050365,27.0423678836401,0.578152553231712,0.578152553231712
"Chad",15016761,6196416.20245464,0.412633337006205,4843316.21284686,0.322527355456137,0.37987261974701,6588698.90838702,0.438756327572039,5254311.26708067,0.349896443519389,0.41280546595058,1.1498164191486,0.905776157828703,0.0848581914068802,0.0633079982227441
"Togo",7698476,4285167.61102539,0.55662544262337,2145530.34806699,0.278695464929291,0.390185842706235,3290479.11305602,0.427419545512128,1285331.20255523,0.166959175108843,0.333508893682405,4.72523450619515,4.30295714681417,-0.400926114276014,-0.232123591947748
"Thailand",69209817,5902956.74507382,0.0852907434370737,27026.2011567974,0.000390496642359239,0.357080378370825,712949.160223213,0.0103012721478979,8.27058408899009,1.19500158322772e-07,0.2915351680379,244.108912553278,218.856538224243,-0.999693979037564,-0.879221686518677
"Tajikistan",8880270,1544889.53559691,0.173968757210863,582452.705919701,0.0655895266607548,0.330862539313906,1868282.12190623,0.210385733981763,574339.700988751,0.0646759277576866,0.315854224838177,8.84851689642938,7.21437751797576,-0.0139290363809687,0.209330556559418
"Turkmenistan",5757667,344710.738549328,0.0598698637050958,12368.1708287309,0.00214812194396287,0.325709245444458,518010.212658184,0.0899687690618759,135872.729287561,0.0235985737430736,0.199582456895305,54.6045995781897,49.2795281433843,9.98567695814267,0.50273883209489
"Timor-Leste",1243260,511760.834768858,0.411628166890963,294185.999739527,0.236624680066541,0.431723876476437,362651.169895826,0.291693748609162,119909.888724758,0.0964479583713445,0.363245611895033,0.990270982415765,0.873877305475563,-0.592401103958291,-0.291365916933402
"Tonga",102002,22094.0183822911,0.216603776222928,1772.8723098087,0.0173807602773348,0.378549064832032,22454.6004064774,0.22013882479243,2063.56359817099,0.0202306189895393,0.411623799197319,0.223142062746125,0.219979701705757,0.163966286096291,0.0163203459844741
"Tunisia",11433438,1805530.87865705,0.157916707000733,15818.2599608206,0.00138350861401624,0.356344361091813,1251335.21151662,0.109445226494132,11617.7715442833,0.00101612231983794,0.326554506062216,26.0852451578876,22.0813371162894,-0.265546806471843,-0.306943333781498
"Turkiye",81116451,10891549.6703292,0.134270539897378,226665.031791686,0.00279431643023541,0.310373014372294,878055.08406087,0.0108246240218383,0,0,0.241981047734253,430.160442466369,368.932256195738,-1,-0.919381987812729
"Tuvalu",11365,3138.81656984117,0.276182716220076,422.533153227674,0.037178456069307,0.378549064832032,2154.46154804568,0.189569867843879,50.0354916963971,0.00440259495788799,0.337764807382939,0.0219166344987303,0.0205004419559255,-0.881582092874411,-0.313607055363957
"Tanzania",54660345,13817372.9258344,0.252786054054991,24158667.1864499,0.441977949214369,0.34919238453991,10883294.1744501,0.199107674392653,18372674.7174538,0.336124382629744,0.339017091368574,16.308774836761,14.6478707296323,-0.239499655520786,-0.212347076910581
"Uganda",41166588,8438062.94667619,0.204973580678491,17811952.4149327,0.432679832852134,0.435789432376769,8323029.10037196,0.202179230894043,18812258.2748332,0.456978807056665,0.490172050938084,8.56654383413165,8.39502469037536,0.0561592483854812,-0.0136327314729907
"Ukraine",44831135,597255.958544613,0.0133223474833866,13980.7909337056,0.000311854494286295,0.301448499471878,1763.36964046809,3.933359350523e-05,88.7106023712286,1.97877217186736e-06,0.225467061747736,129.821629715791,103.28542486856,-0.993654822335025,-0.997047547847384
"Uruguay",3436645,410831.564201163,0.11954437080384,2322.18606828472,0.000675713106324545,0.497064163967398,259795.196808675,0.075595587210397,0,0,0.474363160277481,11.2775335674265,10.7992226027133,-1,-0.367635743096248
"United States",325122128,39442160.306513,0.121314905722175,4102012.23760752,0.0126168349808769,0.487351845788555,24990474.3015942,0.0768648829143803,209197.359221802,0.000643442390429365,0.458376662725126,5522.0861175441,4593.47241730671,-0.949001283491096,-0.366401989460311
"Uzbekistan",32388600,7511861.52909011,0.231929182770793,2501813.16585858,0.0772436340520608,0.387920428832253,9367416.07086366,0.289219542396512,5042032.29974682,0.155673054708966,0.418203611779566,103.509888318175,80.4868381445991,1.0153512534644,0.247016606281653
"Venezuela, RB",29402480,9971724.59889001,0.339145697876166,3514900.97167249,0.11954437080384,0.487658415139876,10836431.8778658,0.368555029299086,3576644.49248542,0.121644313421365,0.482960485526911,119.848047845739,109.632407570637,0.0175662191653564,0.0867159206414527
"Vietnam",94600643,9879932.08362847,0.10443831849672,1103825.56339092,0.0116682670263765,0.333692529333593,375178.698405002,0.00396592122957348,0,0,0.237339882234707,197.495591835366,181.880704176057,-1,-0.962026186493054
"Vanuatu",285499,47712.9489533156,0.167121247196367,27396.3058454802,0.0959593758488829,0.457786729542352,21964.9119886202,0.0769351626051937,4286.58182554721,0.0150143497019156,0.418479511612782,0.426559011534956,0.395433183836686,-0.843534312628708,-0.539644635880469
"Samoa",195358,37980.152950975,0.194413092634932,2191.31943516801,0.0112169424091566,0.457786729542352,2481.44452730063,0.0127020369132599,1.4476085483849,7.410029527252e-06,0.387619726584293,0.40327608420577,0.393967455972461,-0.999339389536207,-0.934664704207387
"Yemen, Rep.",27834811,13135272.1350735,0.471900891839125,5282935.54108363,0.189795991109249,0.42775918865689,11228807.0917284,0.403408778012843,3039573.53042134,0.109200437194323,0.377301354124749,13.4871449492249,11.8008291065739,-0.424643078306825,-0.145140886594534
"South Africa",57009751,31619816.9227688,0.554638748076075,14521609.8706528,0.254721510196612,0.591692891296687,26488612.5789753,0.464633016533878,389608.789291163,0.00683407281135402,0.46982773044396,296.698009133376,251.907962837258,-0.973170413420999,-0.162278116800183
"Zambia",16853608,8902373.12848059,0.528217645057402,10496810.6253236,0.622822758505097,0.39187843186265,9762812.15716117,0.579271343985286,10713123.0491104,0.635657542830617,0.504480531067459,8.40527179509374,8.30647194631502,0.0206074427278903,0.0966527707008652
"Zimbabwe",14236599,5378775.36484392,0.377813223849595,5004921.65962313,0.351553180617304,0.617675469338662,1223173.72308623,0.0859175511711912,674112.658658378,0.0473506810621257,0.503277015874066,11.8241012260884,10.1496784191367,-0.865310047888115,-0.772592525227771
