"","Tax","TaxLevel","SP","value","Vari"
"766","Luxury&CBDR_C",60,"SP_current",1348.76162974645,"NPL_Effect"
"767","Luxury&CBDR_C",70,"SP_current",1339.51658904386,"NPL_Effect"
"768","Luxury&CBDR_C",80,"SP_current",1330.41598738809,"NPL_Effect"
"769","Luxury&CBDR_C",90,"SP_current",1322.87333848879,"NPL_Effect"
"770","Luxury&CBDR_C",100,"SP_current",1314.22572962177,"NPL_Effect"
"771","Luxury&CBDR_C",0,"SP_covid",1434.33603606044,"NPL_Effect"
"772","Luxury&CBDR_C",10,"SP_covid",1419.19364864336,"NPL_Effect"
"773","Luxury&CBDR_C",20,"SP_covid",1404.57015044585,"NPL_Effect"
"774","Luxury&CBDR_C",30,"SP_covid",1389.92702373613,"NPL_Effect"
"775","Luxury&CBDR_C",40,"SP_covid",1376.85489829113,"NPL_Effect"
"776","Luxury&CBDR_C",50,"SP_covid",1364.91917611366,"NPL_Effect"
"777","Luxury&CBDR_C",60,"SP_covid",1352.46047701119,"NPL_Effect"
"778","Luxury&CBDR_C",70,"SP_covid",1341.85026252447,"NPL_Effect"
"779","Luxury&CBDR_C",80,"SP_covid",1330.03290215633,"NPL_Effect"
"780","Luxury&CBDR_C",90,"SP_covid",1318.59226442657,"NPL_Effect"
"781","Luxury&CBDR_C",100,"SP_covid",1307.46217552912,"NPL_Effect"
"782","Luxury&CBDR_C",0,"PerfectTargeted",1434.33603606044,"NPL_Effect"
"783","Luxury&CBDR_C",10,"PerfectTargeted",1371.11740519464,"NPL_Effect"
"784","Luxury&CBDR_C",20,"PerfectTargeted",1339.34720954692,"NPL_Effect"
"785","Luxury&CBDR_C",30,"PerfectTargeted",1306.96511156619,"NPL_Effect"
"786","Luxury&CBDR_C",40,"PerfectTargeted",1286.16891147945,"NPL_Effect"
"787","Luxury&CBDR_C",50,"PerfectTargeted",1275.17610167092,"NPL_Effect"
"788","Luxury&CBDR_C",60,"PerfectTargeted",1217.71347500201,"NPL_Effect"
"789","Luxury&CBDR_C",70,"PerfectTargeted",1201.19808848755,"NPL_Effect"
"790","Luxury&CBDR_C",80,"PerfectTargeted",1158.01392857053,"NPL_Effect"
"791","Luxury&CBDR_C",90,"PerfectTargeted",1136.8364327893,"NPL_Effect"
"792","Luxury&CBDR_C",100,"PerfectTargeted",1115.57855550847,"NPL_Effect"
"793","Universal_P",0,"Null",707.091618230261,"IPL_Effect"
"794","Universal_P",10,"Null",727.019038072824,"IPL_Effect"
"795","Universal_P",20,"Null",746.693884319525,"IPL_Effect"
"796","Universal_P",30,"Null",765.858531370164,"IPL_Effect"
"797","Universal_P",40,"Null",784.563506899636,"IPL_Effect"
"798","Universal_P",50,"Null",804.401514083207,"IPL_Effect"
"799","Universal_P",60,"Null",824.746136676951,"IPL_Effect"
"800","Universal_P",70,"Null",845.463250891165,"IPL_Effect"
"801","Universal_P",80,"Null",867.228647041267,"IPL_Effect"
"802","Universal_P",90,"Null",892.590658672098,"IPL_Effect"
"803","Universal_P",100,"Null",921.599784848433,"IPL_Effect"
"804","Universal_P",0,"Universal",707.091618230261,"IPL_Effect"
"805","Universal_P",10,"Universal",681.552928802126,"IPL_Effect"
"806","Universal_P",20,"Universal",658.480562496628,"IPL_Effect"
"807","Universal_P",30,"Universal",636.496059380302,"IPL_Effect"
"808","Universal_P",40,"Universal",614.825394909616,"IPL_Effect"
"809","Universal_P",50,"Universal",593.442591697465,"IPL_Effect"
"810","Universal_P",60,"Universal",572.327200623836,"IPL_Effect"
"811","Universal_P",70,"Universal",553.468605302738,"IPL_Effect"
"812","Universal_P",80,"Universal",536.056451506749,"IPL_Effect"
"813","Universal_P",90,"Universal",520.956422488474,"IPL_Effect"
"814","Universal_P",100,"Universal",506.668168674306,"IPL_Effect"
"815","Universal_P",0,"Cash",707.091618230261,"IPL_Effect"
"816","Universal_P",10,"Cash",668.316770848481,"IPL_Effect"
"817","Universal_P",20,"Cash",649.963673864284,"IPL_Effect"
"818","Universal_P",30,"Cash",646.295886083645,"IPL_Effect"
"819","Universal_P",40,"Cash",650.986494375469,"IPL_Effect"
"820","Universal_P",50,"Cash",659.515900846566,"IPL_Effect"
"821","Universal_P",60,"Cash",670.241540577362,"IPL_Effect"
"822","Universal_P",70,"Cash",682.188991352578,"IPL_Effect"
"823","Universal_P",80,"Cash",695.2337339877,"IPL_Effect"
"824","Universal_P",90,"Cash",710.85012108057,"IPL_Effect"
"825","Universal_P",100,"Cash",731.036753380524,"IPL_Effect"
"826","Universal_P",0,"SP_current",707.091618230261,"IPL_Effect"
"827","Universal_P",10,"SP_current",673.975214416386,"IPL_Effect"
"828","Universal_P",20,"SP_current",648.289189306759,"IPL_Effect"
"829","Universal_P",30,"SP_current",626.296167321572,"IPL_Effect"
"830","Universal_P",40,"SP_current",605.494367262562,"IPL_Effect"
"831","Universal_P",50,"SP_current",588.192243347649,"IPL_Effect"
"832","Universal_P",60,"SP_current",573.956153623843,"IPL_Effect"
"833","Universal_P",70,"SP_current",563.075534629872,"IPL_Effect"
"834","Universal_P",80,"SP_current",555.533723857312,"IPL_Effect"
"835","Universal_P",90,"SP_current",553.885586545242,"IPL_Effect"
"836","Universal_P",100,"SP_current",557.432393572456,"IPL_Effect"
"837","Universal_P",0,"SP_covid",707.091618230261,"IPL_Effect"
"838","Universal_P",10,"SP_covid",676.779998575639,"IPL_Effect"
"839","Universal_P",20,"SP_covid",650.100034665747,"IPL_Effect"
"840","Universal_P",30,"SP_covid",625.684405339912,"IPL_Effect"
"841","Universal_P",40,"SP_covid",602.609612418724,"IPL_Effect"
"842","Universal_P",50,"SP_covid",581.14590144872,"IPL_Effect"
"843","Universal_P",60,"SP_covid",560.431494073022,"IPL_Effect"
"844","Universal_P",70,"SP_covid",542.555067283091,"IPL_Effect"
"845","Universal_P",80,"SP_covid",526.783856711617,"IPL_Effect"
"846","Universal_P",90,"SP_covid",514.472095136,"IPL_Effect"
"847","Universal_P",100,"SP_covid",505.071812616726,"IPL_Effect"
"848","Universal_P",0,"PerfectTargeted",707.091618230261,"IPL_Effect"
"849","Universal_P",10,"PerfectTargeted",547.828348860286,"IPL_Effect"
"850","Universal_P",20,"PerfectTargeted",507.452706174992,"IPL_Effect"
"851","Universal_P",30,"PerfectTargeted",471.697399347505,"IPL_Effect"
"852","Universal_P",40,"PerfectTargeted",460.172910205515,"IPL_Effect"
"853","Universal_P",50,"PerfectTargeted",449.679511000999,"IPL_Effect"
"854","Universal_P",60,"PerfectTargeted",442.081014424081,"IPL_Effect"
"855","Universal_P",70,"PerfectTargeted",436.701874744108,"IPL_Effect"
"856","Universal_P",80,"PerfectTargeted",433.302205497068,"IPL_Effect"
"857","Universal_P",90,"PerfectTargeted",431.885084293894,"IPL_Effect"
"858","Universal_P",100,"PerfectTargeted",429.66855088292,"IPL_Effect"
"859","Universal_C",0,"Null",707.091618230261,"IPL_Effect"
"860","Universal_C",10,"Null",727.019038072824,"IPL_Effect"
"861","Universal_C",20,"Null",746.693884319525,"IPL_Effect"
"862","Universal_C",30,"Null",765.858531370164,"IPL_Effect"
"863","Universal_C",40,"Null",784.563506899636,"IPL_Effect"
"864","Universal_C",50,"Null",804.401514083207,"IPL_Effect"
"865","Universal_C",60,"Null",824.746136676951,"IPL_Effect"
"866","Universal_C",70,"Null",845.463250891165,"IPL_Effect"
"867","Universal_C",80,"Null",867.228647041267,"IPL_Effect"
"868","Universal_C",90,"Null",892.590658672098,"IPL_Effect"
"869","Universal_C",100,"Null",921.599784848433,"IPL_Effect"
"870","Universal_C",0,"Universal",707.091618230261,"IPL_Effect"
"871","Universal_C",10,"Universal",677.653182981617,"IPL_Effect"
"872","Universal_C",20,"Universal",649.459083604047,"IPL_Effect"
"873","Universal_C",30,"Universal",622.260789964627,"IPL_Effect"
"874","Universal_C",40,"Universal",596.705085995129,"IPL_Effect"
"875","Universal_C",50,"Universal",571.882879462321,"IPL_Effect"
"876","Universal_C",60,"Universal",548.060825597155,"IPL_Effect"
"877","Universal_C",70,"Universal",525.919249322045,"IPL_Effect"
"878","Universal_C",80,"Universal",504.617184794855,"IPL_Effect"
"879","Universal_C",90,"Universal",485.625686948412,"IPL_Effect"
"880","Universal_C",100,"Universal",467.198409715383,"IPL_Effect"
"881","Universal_C",0,"Cash",707.091618230261,"IPL_Effect"
"882","Universal_C",10,"Cash",663.811247913459,"IPL_Effect"
"883","Universal_C",20,"Cash",643.761138028093,"IPL_Effect"
"884","Universal_C",30,"Cash",640.32664332841,"IPL_Effect"
"885","Universal_C",40,"Cash",643.774472115996,"IPL_Effect"
"886","Universal_C",50,"Cash",651.624893292581,"IPL_Effect"
"887","Universal_C",60,"Cash",661.178289322767,"IPL_Effect"
"888","Universal_C",70,"Cash",672.523523629614,"IPL_Effect"
"889","Universal_C",80,"Cash",685.515046640782,"IPL_Effect"
"890","Universal_C",90,"Cash",701.089583406016,"IPL_Effect"
"891","Universal_C",100,"Cash",721.354458302941,"IPL_Effect"
"892","Universal_C",0,"SP_current",707.091618230261,"IPL_Effect"
"893","Universal_C",10,"SP_current",669.239266791585,"IPL_Effect"
"894","Universal_C",20,"SP_current",640.317068508889,"IPL_Effect"
"895","Universal_C",30,"SP_current",615.984357205426,"IPL_Effect"
"896","Universal_C",40,"SP_current",594.560259907024,"IPL_Effect"
"897","Universal_C",50,"SP_current",575.777613599819,"IPL_Effect"
"898","Universal_C",60,"SP_current",556.600908274556,"IPL_Effect"
"899","Universal_C",70,"SP_current",542.330256455587,"IPL_Effect"
"900","Universal_C",80,"SP_current",531.707215754074,"IPL_Effect"
"901","Universal_C",90,"SP_current",526.564456812702,"IPL_Effect"
"902","Universal_C",100,"SP_current",527.704687259584,"IPL_Effect"
"903","Universal_C",0,"SP_covid",707.091618230261,"IPL_Effect"
"904","Universal_C",10,"SP_covid",671.579045757869,"IPL_Effect"
"905","Universal_C",20,"SP_covid",639.909984432085,"IPL_Effect"
"906","Universal_C",30,"SP_covid",611.816101070695,"IPL_Effect"
"907","Universal_C",40,"SP_covid",586.13425760542,"IPL_Effect"
"908","Universal_C",50,"SP_covid",563.114630797322,"IPL_Effect"
"909","Universal_C",60,"SP_covid",541.793287432809,"IPL_Effect"
"910","Universal_C",70,"SP_covid",522.604553840725,"IPL_Effect"
"911","Universal_C",80,"SP_covid",504.437710380107,"IPL_Effect"
"912","Universal_C",90,"SP_covid",489.522468287397,"IPL_Effect"
"913","Universal_C",100,"SP_covid",477.381045519371,"IPL_Effect"
"914","Universal_C",0,"PerfectTargeted",707.091618230261,"IPL_Effect"
"915","Universal_C",10,"PerfectTargeted",541.050612774776,"IPL_Effect"
"916","Universal_C",20,"PerfectTargeted",493.829335793395,"IPL_Effect"
"917","Universal_C",30,"PerfectTargeted",460.034798484879,"IPL_Effect"
"918","Universal_C",40,"PerfectTargeted",441.379873701696,"IPL_Effect"
"919","Universal_C",50,"PerfectTargeted",421.391422373076,"IPL_Effect"
"920","Universal_C",60,"PerfectTargeted",402.708460262705,"IPL_Effect"
"921","Universal_C",70,"PerfectTargeted",393.508763886351,"IPL_Effect"
"922","Universal_C",80,"PerfectTargeted",384.404349131263,"IPL_Effect"
"923","Universal_C",90,"PerfectTargeted",374.895670545705,"IPL_Effect"
"924","Universal_C",100,"PerfectTargeted",370.564930903543,"IPL_Effect"
"925","Luxury",0,"Null",707.091618230261,"IPL_Effect"
"926","Luxury",10,"Null",722.134287328238,"IPL_Effect"
"927","Luxury",20,"Null",737.115048589988,"IPL_Effect"
"928","Luxury",30,"Null",751.253523002246,"IPL_Effect"
"929","Luxury",40,"Null",764.885078737355,"IPL_Effect"
"930","Luxury",50,"Null",778.895464760127,"IPL_Effect"
"931","Luxury",60,"Null",793.630345119374,"IPL_Effect"
"932","Luxury",70,"Null",808.218227592938,"IPL_Effect"
"933","Luxury",80,"Null",823.246645889482,"IPL_Effect"
"934","Luxury",90,"Null",839.116301674278,"IPL_Effect"
"935","Luxury",100,"Null",860.441657151461,"IPL_Effect"
"936","Luxury",0,"Universal",707.091618230261,"IPL_Effect"
"937","Luxury",10,"Universal",672.782622385022,"IPL_Effect"
"938","Luxury",20,"Universal",640.602575357795,"IPL_Effect"
"939","Luxury",30,"Universal",610.005911090936,"IPL_Effect"
"940","Luxury",40,"Universal",581.030348052812,"IPL_Effect"
"941","Luxury",50,"Universal",553.657962870173,"IPL_Effect"
"942","Luxury",60,"Universal",528.471071781385,"IPL_Effect"
"943","Luxury",70,"Universal",504.721383545652,"IPL_Effect"
"944","Luxury",80,"Universal",483.520825455909,"IPL_Effect"
"945","Luxury",90,"Universal",463.879804572292,"IPL_Effect"
"946","Luxury",100,"Universal",448.236270199103,"IPL_Effect"
"947","Luxury",0,"Cash",707.091618230261,"IPL_Effect"
"948","Luxury",10,"Cash",659.444554677538,"IPL_Effect"
"949","Luxury",20,"Cash",636.496373864513,"IPL_Effect"
"950","Luxury",30,"Cash",630.298982215582,"IPL_Effect"
"951","Luxury",40,"Cash",630.599302406422,"IPL_Effect"
"952","Luxury",50,"Cash",634.782957460645,"IPL_Effect"
"953","Luxury",60,"Cash",640.957070882219,"IPL_Effect"
"954","Luxury",70,"Cash",648.552120211375,"IPL_Effect"
"955","Luxury",80,"Cash",657.467755550684,"IPL_Effect"
"956","Luxury",90,"Cash",667.24897786628,"IPL_Effect"
"957","Luxury",100,"Cash",682.865593209795,"IPL_Effect"
"958","Luxury",0,"SP_current",707.091618230261,"IPL_Effect"
"959","Luxury",10,"SP_current",664.740886234046,"IPL_Effect"
"960","Luxury",20,"SP_current",631.97638331059,"IPL_Effect"
"961","Luxury",30,"SP_current",604.368379746114,"IPL_Effect"
"962","Luxury",40,"SP_current",580.219415073611,"IPL_Effect"
"963","Luxury",50,"SP_current",559.11177483064,"IPL_Effect"
"964","Luxury",60,"SP_current",538.943720501496,"IPL_Effect"
"965","Luxury",70,"SP_current",523.327826817937,"IPL_Effect"
"966","Luxury",80,"SP_current",514.001692722914,"IPL_Effect"
"967","Luxury",90,"SP_current",508.137134910786,"IPL_Effect"
"968","Luxury",100,"SP_current",509.024757874148,"IPL_Effect"
"969","Luxury",0,"SP_covid",707.091618230261,"IPL_Effect"
"970","Luxury",10,"SP_covid",666.769357862014,"IPL_Effect"
"971","Luxury",20,"SP_covid",631.457293369534,"IPL_Effect"
"972","Luxury",30,"SP_covid",600.26927809685,"IPL_Effect"
"973","Luxury",40,"SP_covid",571.491078416319,"IPL_Effect"
"974","Luxury",50,"SP_covid",545.942206168321,"IPL_Effect"
"975","Luxury",60,"SP_covid",523.831051235135,"IPL_Effect"
"976","Luxury",70,"SP_covid",503.164771790171,"IPL_Effect"
"977","Luxury",80,"SP_covid",485.292864477535,"IPL_Effect"
"978","Luxury",90,"SP_covid",469.351671770989,"IPL_Effect"
"979","Luxury",100,"SP_covid",460.269242985909,"IPL_Effect"
"980","Luxury",0,"PerfectTargeted",707.091618230261,"IPL_Effect"
"981","Luxury",10,"PerfectTargeted",537.861679332009,"IPL_Effect"
"982","Luxury",20,"PerfectTargeted",489.220595389854,"IPL_Effect"
"983","Luxury",30,"PerfectTargeted",455.313015200408,"IPL_Effect"
"984","Luxury",40,"PerfectTargeted",436.164178522328,"IPL_Effect"
"985","Luxury",50,"PerfectTargeted",416.492658156485,"IPL_Effect"
"986","Luxury",60,"PerfectTargeted",398.943920979827,"IPL_Effect"
"987","Luxury",70,"PerfectTargeted",389.848412619163,"IPL_Effect"
"988","Luxury",80,"PerfectTargeted",380.800672334236,"IPL_Effect"
"989","Luxury",90,"PerfectTargeted",370.119014368388,"IPL_Effect"
"990","Luxury",100,"PerfectTargeted",367.022900289158,"IPL_Effect"
"991","CBDR_P",0,"Null",707.091618230261,"IPL_Effect"
"992","CBDR_P",10,"Null",713.789869275264,"IPL_Effect"
"993","CBDR_P",20,"Null",720.406986238123,"IPL_Effect"
"994","CBDR_P",30,"Null",726.954528827098,"IPL_Effect"
"995","CBDR_P",40,"Null",733.469231756858,"IPL_Effect"
"996","CBDR_P",50,"Null",739.499815709752,"IPL_Effect"
"997","CBDR_P",60,"Null",745.375116019227,"IPL_Effect"
"998","CBDR_P",70,"Null",751.118078387856,"IPL_Effect"
"999","CBDR_P",80,"Null",756.975390736637,"IPL_Effect"
"1000","CBDR_P",90,"Null",762.785153675303,"IPL_Effect"
"1001","CBDR_P",100,"Null",768.829129025195,"IPL_Effect"
"1002","CBDR_P",0,"Universal",707.091618230261,"IPL_Effect"
"1003","CBDR_P",10,"Universal",705.669864827507,"IPL_Effect"
"1004","CBDR_P",20,"Universal",703.113823103925,"IPL_Effect"
"1005","CBDR_P",30,"Universal",701.622959844364,"IPL_Effect"
"1006","CBDR_P",40,"Universal",700.830257588157,"IPL_Effect"
"1007","CBDR_P",50,"Universal",700.198678117134,"IPL_Effect"
"1008","CBDR_P",60,"Universal",699.285187082327,"IPL_Effect"
"1009","CBDR_P",70,"Universal",698.422937740837,"IPL_Effect"
"1010","CBDR_P",80,"Universal",697.654883668514,"IPL_Effect"
"1011","CBDR_P",90,"Universal",696.929881381676,"IPL_Effect"
"1012","CBDR_P",100,"Universal",696.132441433963,"IPL_Effect"
"1013","CBDR_P",0,"Cash",707.091618230261,"IPL_Effect"
"1014","CBDR_P",10,"Cash",700.827997694374,"IPL_Effect"
"1015","CBDR_P",20,"Cash",696.573300128167,"IPL_Effect"
"1016","CBDR_P",30,"Cash",693.531350750474,"IPL_Effect"
"1017","CBDR_P",40,"Cash",691.029349934915,"IPL_Effect"
"1018","CBDR_P",50,"Cash",688.056556392603,"IPL_Effect"
"1019","CBDR_P",60,"Cash",684.942338001474,"IPL_Effect"
"1020","CBDR_P",70,"Cash",682.062587780505,"IPL_Effect"
"1021","CBDR_P",80,"Cash",680.177556442669,"IPL_Effect"
"1022","CBDR_P",90,"Cash",678.485064171159,"IPL_Effect"
"1023","CBDR_P",100,"Cash",677.294043919168,"IPL_Effect"
"1024","CBDR_P",0,"SP_current",707.091618230261,"IPL_Effect"
"1025","CBDR_P",10,"SP_current",702.296348917018,"IPL_Effect"
"1026","CBDR_P",20,"SP_current",698.537748007922,"IPL_Effect"
"1027","CBDR_P",30,"SP_current",695.981535116315,"IPL_Effect"
"1028","CBDR_P",40,"SP_current",694.005314199636,"IPL_Effect"
"1029","CBDR_P",50,"SP_current",692.222308595425,"IPL_Effect"
"1030","CBDR_P",60,"SP_current",690.487525868202,"IPL_Effect"
"1031","CBDR_P",70,"SP_current",688.842584616868,"IPL_Effect"
"1032","CBDR_P",80,"SP_current",687.209517944735,"IPL_Effect"
"1033","CBDR_P",90,"SP_current",685.331843763995,"IPL_Effect"
"1034","CBDR_P",100,"SP_current",683.270267398362,"IPL_Effect"
"1035","CBDR_P",0,"SP_covid",707.091618230261,"IPL_Effect"
"1036","CBDR_P",10,"SP_covid",704.031611225493,"IPL_Effect"
"1037","CBDR_P",20,"SP_covid",699.944039456649,"IPL_Effect"
"1038","CBDR_P",30,"SP_covid",697.185171959246,"IPL_Effect"
"1039","CBDR_P",40,"SP_covid",695.211438539185,"IPL_Effect"
"1040","CBDR_P",50,"SP_covid",693.226680694486,"IPL_Effect"
"1041","CBDR_P",60,"SP_covid",691.459308139514,"IPL_Effect"
"1042","CBDR_P",70,"SP_covid",689.849187917987,"IPL_Effect"
"1043","CBDR_P",80,"SP_covid",688.325669116743,"IPL_Effect"
"1044","CBDR_P",90,"SP_covid",686.688375858588,"IPL_Effect"
"1045","CBDR_P",100,"SP_covid",684.97963958303,"IPL_Effect"
"1046","CBDR_P",0,"PerfectTargeted",707.091618230261,"IPL_Effect"
"1047","CBDR_P",10,"PerfectTargeted",690.811811564174,"IPL_Effect"
"1048","CBDR_P",20,"PerfectTargeted",676.818681607946,"IPL_Effect"
"1049","CBDR_P",30,"PerfectTargeted",636.165594289971,"IPL_Effect"
"1050","CBDR_P",40,"PerfectTargeted",598.515945203006,"IPL_Effect"
"1051","CBDR_P",50,"PerfectTargeted",565.463268184967,"IPL_Effect"
"1052","CBDR_P",60,"PerfectTargeted",567.320285009419,"IPL_Effect"
"1053","CBDR_P",70,"PerfectTargeted",551.104468710728,"IPL_Effect"
"1054","CBDR_P",80,"PerfectTargeted",557.478947389767,"IPL_Effect"
"1055","CBDR_P",90,"PerfectTargeted",546.273153231795,"IPL_Effect"
"1056","CBDR_P",100,"PerfectTargeted",535.747932130406,"IPL_Effect"
"1057","CBDR_C",0,"Null",707.091618230261,"IPL_Effect"
"1058","CBDR_C",10,"Null",710.885120567222,"IPL_Effect"
"1059","CBDR_C",20,"Null",714.697996464956,"IPL_Effect"
"1060","CBDR_C",30,"Null",718.398998077216,"IPL_Effect"
"1061","CBDR_C",40,"Null",722.092494404523,"IPL_Effect"
"1062","CBDR_C",50,"Null",725.779202464433,"IPL_Effect"
"1063","CBDR_C",60,"Null",729.474164576014,"IPL_Effect"
"1064","CBDR_C",70,"Null",733.182855674082,"IPL_Effect"
"1065","CBDR_C",80,"Null",736.928885098877,"IPL_Effect"
"1066","CBDR_C",90,"Null",740.59117155397,"IPL_Effect"
"1067","CBDR_C",100,"Null",744.277973250675,"IPL_Effect"
"1068","CBDR_C",0,"Universal",707.091618230261,"IPL_Effect"
"1069","CBDR_C",10,"Universal",702.261786385745,"IPL_Effect"
"1070","CBDR_C",20,"Universal",697.716511724092,"IPL_Effect"
"1071","CBDR_C",30,"Universal",692.475979171527,"IPL_Effect"
"1072","CBDR_C",40,"Universal",687.913745320357,"IPL_Effect"
"1073","CBDR_C",50,"Universal",683.890747898716,"IPL_Effect"
"1074","CBDR_C",60,"Universal",680.031810992122,"IPL_Effect"
"1075","CBDR_C",70,"Universal",676.569167743402,"IPL_Effect"
"1076","CBDR_C",80,"Universal",673.225503181716,"IPL_Effect"
"1077","CBDR_C",90,"Universal",669.854494103014,"IPL_Effect"
"1078","CBDR_C",100,"Universal",666.50287636921,"IPL_Effect"
"1079","CBDR_C",0,"Cash",707.091618230261,"IPL_Effect"
"1080","CBDR_C",10,"Cash",698.227103682133,"IPL_Effect"
"1081","CBDR_C",20,"Cash",690.103458517827,"IPL_Effect"
"1082","CBDR_C",30,"Cash",683.384559845529,"IPL_Effect"
"1083","CBDR_C",40,"Cash",677.743484661074,"IPL_Effect"
"1084","CBDR_C",50,"Cash",673.068028207451,"IPL_Effect"
"1085","CBDR_C",60,"Cash",668.849466798225,"IPL_Effect"
"1086","CBDR_C",70,"Cash",665.01944423946,"IPL_Effect"
"1087","CBDR_C",80,"Cash",661.698371647039,"IPL_Effect"
"1088","CBDR_C",90,"Cash",658.345837783752,"IPL_Effect"
"1089","CBDR_C",100,"Cash",655.550697040712,"IPL_Effect"
"1090","CBDR_C",0,"SP_current",707.091618230261,"IPL_Effect"
"1091","CBDR_C",10,"SP_current",699.921301337566,"IPL_Effect"
"1092","CBDR_C",20,"SP_current",692.960010999954,"IPL_Effect"
"1093","CBDR_C",30,"SP_current",687.011845963102,"IPL_Effect"
"1094","CBDR_C",40,"SP_current",681.857221226485,"IPL_Effect"
"1095","CBDR_C",50,"SP_current",677.320091256696,"IPL_Effect"
"1096","CBDR_C",60,"SP_current",673.16616538205,"IPL_Effect"
"1097","CBDR_C",70,"SP_current",669.285567819881,"IPL_Effect"
"1098","CBDR_C",80,"SP_current",665.741139313349,"IPL_Effect"
"1099","CBDR_C",90,"SP_current",662.474647565952,"IPL_Effect"
"1100","CBDR_C",100,"SP_current",659.427969538879,"IPL_Effect"
"1101","CBDR_C",0,"SP_covid",707.091618230261,"IPL_Effect"
"1102","CBDR_C",10,"SP_covid",700.80744324764,"IPL_Effect"
"1103","CBDR_C",20,"SP_covid",694.857242735871,"IPL_Effect"
"1104","CBDR_C",30,"SP_covid",688.416934922616,"IPL_Effect"
"1105","CBDR_C",40,"SP_covid",682.798185854286,"IPL_Effect"
"1106","CBDR_C",50,"SP_covid",677.800603865519,"IPL_Effect"
"1107","CBDR_C",60,"SP_covid",673.05760692381,"IPL_Effect"
"1108","CBDR_C",70,"SP_covid",668.749917977786,"IPL_Effect"
"1109","CBDR_C",80,"SP_covid",664.640665217509,"IPL_Effect"
"1110","CBDR_C",90,"SP_covid",660.62271938548,"IPL_Effect"
"1111","CBDR_C",100,"SP_covid",656.7379247703,"IPL_Effect"
"1112","CBDR_C",0,"PerfectTargeted",707.091618230261,"IPL_Effect"
"1113","CBDR_C",10,"PerfectTargeted",684.051508909159,"IPL_Effect"
"1114","CBDR_C",20,"PerfectTargeted",670.897307620029,"IPL_Effect"
"1115","CBDR_C",30,"PerfectTargeted",624.384691291959,"IPL_Effect"
"1116","CBDR_C",40,"PerfectTargeted",586.267049435732,"IPL_Effect"
"1117","CBDR_C",50,"PerfectTargeted",552.655065943248,"IPL_Effect"
"1118","CBDR_C",60,"PerfectTargeted",550.077352347351,"IPL_Effect"
"1119","CBDR_C",70,"PerfectTargeted",535.020351462234,"IPL_Effect"
"1120","CBDR_C",80,"PerfectTargeted",534.712384704901,"IPL_Effect"
"1121","CBDR_C",90,"PerfectTargeted",521.856524227999,"IPL_Effect"
"1122","CBDR_C",100,"PerfectTargeted",510.439500080272,"IPL_Effect"
"1123","Luxury&CBDR_C",0,"Null",707.091618230261,"IPL_Effect"
"1124","Luxury&CBDR_C",10,"Null",710.147593867721,"IPL_Effect"
"1125","Luxury&CBDR_C",20,"Null",713.214895645936,"IPL_Effect"
"1126","Luxury&CBDR_C",30,"Null",716.199748716176,"IPL_Effect"
"1127","Luxury&CBDR_C",40,"Null",719.1022395448,"IPL_Effect"
"1128","Luxury&CBDR_C",50,"Null",721.97700897954,"IPL_Effect"
"1129","Luxury&CBDR_C",60,"Null",724.838596899443,"IPL_Effect"
"1130","Luxury&CBDR_C",70,"Null",727.689078473752,"IPL_Effect"
"1131","Luxury&CBDR_C",80,"Null",730.564843658421,"IPL_Effect"
"1132","Luxury&CBDR_C",90,"Null",733.443175819829,"IPL_Effect"
"1133","Luxury&CBDR_C",100,"Null",736.373381132042,"IPL_Effect"
"1134","Luxury&CBDR_C",0,"Universal",707.091618230261,"IPL_Effect"
"1135","Luxury&CBDR_C",10,"Universal",701.536739179727,"IPL_Effect"
"1136","Luxury&CBDR_C",20,"Universal",696.098953450508,"IPL_Effect"
"1137","Luxury&CBDR_C",30,"Universal",690.228721206083,"IPL_Effect"
"1138","Luxury&CBDR_C",40,"Universal",685.07124534208,"IPL_Effect"
"1139","Luxury&CBDR_C",50,"Universal",680.38433625799,"IPL_Effect"
"1140","Luxury&CBDR_C",60,"Universal",676.00893357125,"IPL_Effect"
"1141","Luxury&CBDR_C",70,"Universal",671.887047032117,"IPL_Effect"
"1142","Luxury&CBDR_C",80,"Universal",667.880589950515,"IPL_Effect"
"1143","Luxury&CBDR_C",90,"Universal",663.883680466298,"IPL_Effect"
"1144","Luxury&CBDR_C",100,"Universal",660.153249477093,"IPL_Effect"
"1145","Luxury&CBDR_C",0,"Cash",707.091618230261,"IPL_Effect"
"1146","Luxury&CBDR_C",10,"Cash",697.401275954103,"IPL_Effect"
"1147","Luxury&CBDR_C",20,"Cash",688.713797369713,"IPL_Effect"
"1148","Luxury&CBDR_C",30,"Cash",681.404530287172,"IPL_Effect"
"1149","Luxury&CBDR_C",40,"Cash",675.12079395719,"IPL_Effect"
"1150","Luxury&CBDR_C",50,"Cash",669.949754578472,"IPL_Effect"
"1151","Luxury&CBDR_C",60,"Cash",665.128250530179,"IPL_Effect"
"1152","Luxury&CBDR_C",70,"Cash",660.782257993526,"IPL_Effect"
"1153","Luxury&CBDR_C",80,"Cash",656.76281466388,"IPL_Effect"
"1154","Luxury&CBDR_C",90,"Cash",652.944601741857,"IPL_Effect"
"1155","Luxury&CBDR_C",100,"Cash",649.558877829615,"IPL_Effect"
"1156","Luxury&CBDR_C",0,"SP_current",707.091618230261,"IPL_Effect"
