"","AFG","AGO","ALB","ARE","ARG","ARM","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BIH","BLR","BLZ","BOL","BRA","BTN","BWA","CAF","CAN","CHE","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GMB","GNB","GRC","GTM","GUY","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","LAO","LBN","LBR","LCA","LKA","LSO","LTU","LUX","LVA","MAR","MDA","MDG","MDV","MEX","MHL","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MUS","MWI","MYS","NAM","NER","NGA","NIC","NLD","NOR","NPL","NRU","PAK","PAN","PER","PHL","PNG","POL","PRT","PRY","ROU","RUS","RWA","SDN","SEN","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TUN","TUR","TUV","TZA","UGA","UKR","URY","USA","UZB","VEN","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"bph",41.6628964876376,48.873027460085,54.8383464400077,46.4541560524083,49.0673874960949,35.3835745581722,41.1601214601867,39.3907976417942,44.9729126691613,40.1190743398363,42.5071541359515,43.4761828135626,48.0311544852094,38.5517090673829,32.3858393258547,48.6651333638069,74.7720155889441,42.2961316172899,46.0727289998256,48.9349167460354,42.6534511494501,51.9550152896561,50.2719398277915,47.9663661294423,34.3861318473604,47.3637044846796,42.1558327307665,47.0736503042262,52.1136750414751,39.9366244801601,43.9493248168134,67.9397517627751,45.563197252734,42.218774270373,47.5701308918027,42.60208176991,43.4304044279911,56.8672110000845,50.3873195602018,40.4159869710844,47.0195366225026,53.9381423855631,51.7267521685856,53.2123394641237,41.2263849767947,46.5055947289369,45.3854398419553,44.1558610153061,35.5747362859149,43.036885445178,49.0423028169664,42.909193435335,47.0886799540919,43.9680190359993,37.2648925727205,48.801619977012,45.4682488891227,36.4935734437917,42.8966555355849,45.5361388813509,61.9914451156321,46.5115920437387,54.3218610082343,40.88243335523,44.5478313173859,37.9947742258057,47.9504976045087,43.7220323963828,48.7530086781043,55.1659482210396,46.595556098066,34.25224027412,44.2342529774856,44.1098020082252,44.8029115801436,45.5501251902176,42.8871082052586,59.6094867541595,44.7180488432685,49.7925891789752,31.2362065962285,42.909193435335,43.2567825214264,48.768124610952,51.0202005831542,33.9470711203233,42.0621013950512,36.8331683349641,43.0215098840126,36.0495286272638,42.7318472235111,41.2968408576981,55.937896333961,52.9429388050924,48.0689443429643,43.3162456468176,47.7044245485985,49.8354378036859,33.7313411711666,42.0697900889221,40.1651619613432,42.9164164194226,43.7620882870162,45.9281421621718,52.0722047649067,45.2824377112602,56.8861937670649,45.0408352136035,53.3653507027145,60.5993109275884,35.6266710730586,42.908129405409,41.8367749366837,40.9386728619632,34.2583682149447,45.6714529774962,42.909193435335,45.7164274974117,41.8861945975898,52.445015017249,43.2052809922588,33.2878676779882,43.945167693874,36.0450649205352,46.655233315781,40.7099521032452,73.1882476810491,41.8789524106692,41.9556158234718,45.0031590991001,42.909193435335,47.3078604109049,34.3429782222573,41.2263849767947,42.7139153038403,41.2263849767947,33.9050083006829,46.5115920437387,38.6526917759497,43.6560167668396,38.9037253582228,46.7756976873581,49.9405664382647,53.5630179898398,40.2613110337125,45.312799818675,52.6984572130808,46.0094970384053,75.1112185922086,4.97005229223529,49.8354378036859,52.5146938069031,43.4958096348962,49.8354378036859,43.8346134128482,44.9863080061714,50.6302316336363,44.545907001103,49.3347209002647,40.2601940733517,47.648381375911,50.4322966061758,42.909193435335,42.909193435335,53.3088286869201,51.578725022092,40.4232289087261,36.9465626013221
"rpp",41.6628964876376,48.873027460085,54.8383464400077,46.4541560524083,49.0673874960949,35.3835745581722,41.1601214601867,39.8747148983774,44.9729126691613,40.1190743398363,48.7933542723022,43.4761828135626,48.0311544852094,38.5517090673829,45.8057018869634,48.6651333638068,74.7720155889441,42.2961316172899,46.0727289998256,48.9349167460354,42.6534511494501,51.9550152896561,50.2719398277915,47.9663661294423,34.3861318473604,47.3637044846796,42.1558327307665,47.0736503042262,52.1136750414751,39.9366244801601,43.9493248168134,67.9397517627751,45.563197252734,42.2187742703729,47.5701308918027,43.716077794786,48.2182852661018,54.928596191595,50.3873195602018,53.7461768124759,47.0195366225027,53.9381423855631,51.7267521685856,53.2123394641237,41.2263849767947,48.8426296115941,51.8520281918441,44.1558610153061,47.9542292821479,43.036885445178,52.9579007654922,42.909193435335,47.0886799540919,43.9294477676681,37.2648925727205,48.801619977012,45.4682488891227,36.4935734437917,42.8966555355849,51.2349639484306,61.9914451156321,46.5115920437387,54.3218610082343,42.840664088918,44.5478313173859,44.9392255028096,47.9504976045087,43.7220323963828,47.14852310191,55.1659482210396,46.595556098066,34.25224027412,44.2342529774856,44.1098020082252,44.8029115801436,45.5501251902176,46.1064240790545,59.6094867541595,44.7180488432685,49.7925891789752,31.2362065962285,42.909193435335,43.2567825214264,48.768124610952,51.0202005831542,33.9470711203233,42.0621013950512,36.8331683349641,43.0215098840126,39.4775387877263,50.4810106331877,52.4575692917687,55.937896333961,52.9429388050924,48.0689443429643,43.3162456468176,47.7044245485985,49.8354378036859,37.2392611866528,42.0697900889221,41.9926053356816,42.9164164194226,51.6118029787352,45.9281421621718,52.0722047649067,45.2824377112602,56.8861937670649,45.0408352136035,53.3653507027145,60.5993109275884,35.6266710730586,42.908129405409,41.8367749366836,43.2429506557605,36.9565660378592,45.6714529774962,42.909193435335,45.7164274974117,41.8861945975897,52.445015017249,43.2052809922588,33.2878676779882,51.3214999791547,41.1520785143484,46.655233315781,44.650119268793,73.1882476810491,41.8789524106692,41.9556158234718,45.0031590991001,42.909193435335,47.3078604109049,34.3429782222573,41.2263849767947,45.6133574017736,41.2263849767947,33.9050083006829,46.5115920437387,43.9205209201944,46.9452427882089,47.9119141760826,46.7756976873581,49.9405664382646,53.5630179898398,40.2613110337125,45.312799818675,52.6984572130808,46.0094970384053,75.1112185922086,4.97005229223529,49.8354378036859,52.5146938069031,43.8847938854648,49.8354378036859,43.8346134128482,44.9863080061714,50.6302316336363,44.545907001103,49.3347209002647,40.2601940733517,47.648381375911,50.4322966061758,42.909193435335,42.909193435335,53.3088286869201,51.578725022092,40.4232289087261,36.9465626013221
"nmm",51.1687877463144,42.1065201161956,52.0149099292527,51.3249721545053,57.8159652634695,32.6810663464867,58.7869735388775,51.2486635636534,52.396788479953,38.8671732660604,54.721426432414,52.9770988171281,63.1755331174328,49.645992759659,48.0049209179051,54.5290325810517,84.5027227521586,49.8081997784511,46.619873446457,57.6627027567992,45.0368809501758,50.7074543440796,65.8724833680759,55.3376584154922,49.2267223741105,55.7934357084501,54.0882447201869,48.3077063888157,47.4572222602942,48.8104904905719,45.4834414549789,54.3914484218999,44.4139979809587,49.6259530429407,56.0382211776495,52.2034956926837,60.5693087217785,60.0144656857702,49.2423851123655,60.3128246321679,55.364124662784,52.7139202207372,60.9326703572181,51.9884999624968,54.2455979885049,53.6740029539294,63.8455679281655,47.2283128364113,52.1608875250632,36.6941000682229,50.0906413852333,50.5430429587589,46.8162585700453,51.9093079684332,65.5921674743357,45.2517931743506,42.4127141938496,35.537230070353,56.4097473138393,56.8449353183714,54.0332706764458,54.7851145727283,46.4095875467472,49.0573142674691,37.2882338748698,49.0966805843865,56.4061080513662,50.5808254515957,48.8146154788605,54.1878111412566,54.8533472207063,48.8941680067125,48.8565674785612,53.9191603386545,46.4090519361294,50.2786274804262,53.9529025479041,53.3047648154162,43.6144199935488,46.5646857941321,53.2614068517886,50.5430429587589,55.4935744300755,57.0020856511567,50.1240459560122,37.364900656221,49.5364883738853,39.7715593740752,46.0297550556535,50.2107640706132,65.3311556755008,57.7398931529685,56.328973064849,46.7041262835538,45.2065253700361,52.6470851842596,45.165902571099,44.4163475258861,36.6982191720279,56.1000643273948,53.7580569102834,50.432792370585,53.3740795559259,57.1842251843597,46.4529298687078,48.5193525858934,53.5654485013105,52.3720107065168,47.5941274627368,53.8360477623086,36.4737005261915,42.151280274219,36.8300228536817,53.0954932033236,48.3538258577903,55.0005550932195,50.5430429587589,47.5787378758594,49.3598160173983,54.2125447104086,40.3121532323787,33.1135315265507,58.6748137323501,51.0688640709781,46.2412195184039,45.3378429177112,64.2275557981944,40.8380987797463,55.2490417914671,47.1080819124924,50.5430429587589,39.574338612312,34.6997682856976,54.2455979885049,43.7605417058584,54.2455979885049,32.2471377895717,54.7851145727283,60.712143794359,53.411599621111,51.169163648504,47.7107984485998,48.7617667821971,52.6158535570053,39.9022199319187,45.4952188689843,46.992488268796,42.3986964589886,67.17856534352,33.7452378150746,44.4163475258861,51.3091285622768,49.0974852547309,44.4163475258861,49.9495518233072,43.7416816432781,63.5790196105924,52.4736039521605,56.9316087180331,37.0059819420213,56.135954411141,49.454484423427,50.5430429587589,50.5430429587589,52.3551405523763,50.3349669359847,53.1928726745358,36.0371490451378
"i_s",51.1687877463144,42.1065201161956,52.0149099292527,51.3249721545053,57.8159652634695,32.6810663464867,58.7869735388775,51.2486635636534,52.396788479953,38.8671732660604,54.721426432414,52.9770988171281,63.1755331174328,49.645992759659,48.0049209179051,54.5290325810517,84.5027227521586,49.8081997784511,46.619873446457,57.6627027567992,45.0368809501758,50.7074543440796,65.8724833680759,55.3376584154922,49.2267223741105,55.7934357084501,54.0882447201869,48.3077063888157,47.4572222602942,48.8104904905719,45.4834414549789,54.3914484218999,44.4139979809587,49.6259530429407,56.0382211776495,52.2034956926837,60.5693087217785,60.0144656857702,49.2423851123655,60.3128246321679,55.364124662784,52.7139202207372,60.9326703572181,51.9884999624968,54.2455979885049,53.6740029539294,63.8455679281655,47.2283128364113,52.1608875250632,36.6941000682229,50.0906413852333,50.5430429587589,46.8162585700453,51.9093079684332,65.5921674743357,45.2517931743507,42.4127141938496,35.537230070353,56.4097473138393,56.8449353183714,54.0332706764458,54.7851145727283,46.4095875467472,49.0573142674691,37.2882338748698,49.0966805843864,56.4061080513662,50.5808254515957,48.8146154788605,54.1878111412566,54.8533472207063,48.8941680067125,48.8565674785612,53.9191603386545,46.4090519361294,50.2786274804262,53.9529025479041,53.3047648154162,43.6144199935488,46.5646857941321,53.2614068517886,50.5430429587589,55.4935744300755,57.0020856511567,50.1240459560122,37.3649006562211,49.5364883738853,39.7715593740752,46.0297550556535,50.2107640706132,65.3311556755008,57.7398931529685,56.328973064849,46.7041262835538,45.2065253700361,52.6470851842596,45.165902571099,44.416347525886,36.6982191720279,56.1000643273948,53.7580569102834,50.432792370585,53.3740795559259,57.1842251843597,46.4529298687078,48.5193525858934,53.5654485013105,52.3720107065169,47.5941274627368,53.8360477623086,36.4737005261915,42.151280274219,36.8300228536817,53.0954932033236,48.3538258577903,55.0005550932195,50.5430429587589,47.5787378758594,49.3598160173983,54.2125447104086,40.3121532323787,33.1135315265507,58.6748137323502,51.0688640709781,46.2412195184039,45.3378429177112,64.2275557981944,40.8380987797463,55.2490417914671,47.1080819124924,50.5430429587589,39.574338612312,34.6997682856976,54.2455979885049,43.7605417058584,54.2455979885049,32.2471377895717,54.7851145727283,60.712143794359,53.411599621111,51.169163648504,47.7107984485998,48.7617667821971,52.6158535570053,39.9022199319187,45.4952188689843,46.992488268796,42.3986964589886,67.17856534352,33.7452378150746,44.416347525886,51.3091285622768,49.0974852547309,44.4163475258861,49.9495518233072,43.7416816432781,63.5790196105924,52.4736039521605,56.9316087180331,37.0059819420213,56.135954411141,49.454484423427,50.5430429587589,50.5430429587589,52.3551405523764,50.3349669359847,53.1928726745358,36.0371490451378
"nfm",51.1687877463144,42.1065201161956,52.0149099292527,51.3249721545053,57.8159652634695,32.6810663464867,58.7869735388775,51.2486635636534,52.396788479953,38.8671732660604,54.721426432414,52.9770988171281,63.1755331174328,49.6459927596591,48.0049209179051,54.5290325810517,84.5027227521586,49.8081997784511,46.619873446457,57.6627027567992,45.0368809501758,50.7074543440796,65.8724833680759,55.3376584154922,49.2267223741105,55.7934357084501,54.0882447201869,48.3077063888157,47.4572222602942,48.8104904905719,45.4834414549789,54.3914484218999,44.4139979809587,49.6259530429407,56.0382211776495,52.2034956926837,60.5693087217784,60.0144656857702,49.2423851123655,60.3128246321679,55.364124662784,52.7139202207372,60.9326703572181,51.9884999624968,54.2455979885049,53.6740029539293,63.8455679281655,47.2283128364113,52.1608875250632,36.6941000682229,50.0906413852333,50.5430429587589,46.8162585700453,51.9093079684332,65.5921674743357,45.2517931743507,42.4127141938496,35.537230070353,56.4097473138393,56.8449353183714,54.0332706764458,54.7851145727283,46.4095875467472,49.0573142674691,37.2882338748698,49.0966805843864,56.4061080513662,50.5808254515957,48.8146154788605,54.1878111412566,54.8533472207063,48.8941680067125,48.8565674785612,53.9191603386545,46.4090519361294,50.2786274804262,53.9529025479041,53.3047648154162,43.6144199935488,46.5646857941321,53.2614068517886,50.5430429587589,55.4935744300755,57.0020856511567,50.1240459560122,37.364900656221,49.5364883738853,39.7715593740752,46.0297550556535,50.2107640706132,65.3311556755008,57.7398931529685,56.328973064849,46.7041262835538,45.2065253700361,52.6470851842596,45.165902571099,44.416347525886,36.6982191720279,56.1000643273948,53.7580569102834,50.432792370585,53.3740795559259,57.1842251843597,46.4529298687078,48.5193525858934,53.5654485013105,52.3720107065169,47.5941274627368,53.8360477623086,36.4737005261915,42.151280274219,36.8300228536817,53.0954932033236,48.3538258577903,55.0005550932195,50.5430429587589,47.5787378758594,49.3598160173983,54.2125447104086,40.3121532323787,33.1135315265507,58.6748137323501,51.0688640709781,46.241219518404,45.3378429177112,64.2275557981944,40.8380987797463,55.2490417914671,47.1080819124924,50.5430429587589,39.574338612312,34.6997682856976,54.2455979885049,43.7605417058584,54.2455979885049,32.2471377895717,54.7851145727283,60.712143794359,53.411599621111,51.169163648504,47.7107984485998,48.7617667821971,52.6158535570053,39.9022199319187,45.4952188689843,46.992488268796,42.3986964589886,67.17856534352,33.7452378150746,44.4163475258861,51.3091285622768,49.0974852547309,44.416347525886,49.9495518233072,43.7416816432781,63.5790196105924,52.4736039521605,56.9316087180331,37.0059819420213,56.135954411141,49.454484423427,50.5430429587589,50.5430429587589,52.3551405523763,50.3349669359846,53.1928726745358,36.0371490451378
"fmp",51.1687877463144,42.1065201161956,52.0149099292527,51.3249721545053,57.8159652634695,32.6810663464868,58.7869735388775,51.2486635636534,52.396788479953,38.8671732660604,54.721426432414,52.9770988171281,63.1755331174328,49.6459927596591,48.0049209179051,54.5290325810517,84.5027227521586,49.8081997784511,46.619873446457,57.6627027567993,45.0368809501758,50.7074543440796,65.8724833680759,55.3376584154922,49.2267223741105,55.7934357084501,54.0882447201869,48.3077063888157,47.4572222602942,48.8104904905719,45.4834414549789,54.3914484218999,44.4139979809587,49.6259530429407,56.0382211776495,52.2034956926837,60.5693087217785,60.0144656857702,49.2423851123655,60.3128246321679,55.364124662784,52.7139202207372,60.9326703572181,51.9884999624968,54.2455979885049,53.6740029539293,63.8455679281655,47.2283128364113,52.1608875250632,36.6941000682229,50.0906413852333,50.5430429587589,46.8162585700453,51.9093079684332,65.5921674743357,45.2517931743507,42.4127141938496,35.537230070353,56.4097473138393,56.8449353183714,54.0332706764458,54.7851145727283,46.4095875467472,49.0573142674691,37.2882338748698,49.0966805843864,56.4061080513662,50.5808254515957,48.8146154788605,54.1878111412566,54.8533472207063,48.8941680067125,48.8565674785612,53.9191603386545,46.4090519361294,50.2786274804262,53.9529025479041,53.3047648154162,43.6144199935488,46.5646857941321,53.2614068517886,50.5430429587589,55.4935744300755,57.0020856511567,50.1240459560122,37.3649006562211,49.5364883738853,39.7715593740752,46.0297550556535,50.2107640706132,65.3311556755008,57.7398931529685,56.328973064849,46.7041262835538,45.2065253700361,52.6470851842596,45.165902571099,44.4163475258861,36.6982191720279,56.1000643273948,53.7580569102834,50.432792370585,53.3740795559259,57.1842251843597,46.4529298687078,48.5193525858934,53.5654485013105,52.3720107065169,47.5941274627368,53.8360477623086,36.4737005261915,42.151280274219,36.8300228536817,53.0954932033236,48.3538258577903,55.0005550932195,50.5430429587589,47.5787378758594,49.3598160173983,54.2125447104086,40.3121532323787,33.1135315265507,58.6748137323501,51.0688640709781,46.241219518404,45.3378429177112,64.2275557981944,40.8380987797463,55.2490417914671,47.1080819124924,50.5430429587589,39.574338612312,34.6997682856976,54.2455979885049,43.7605417058584,54.2455979885049,32.2471377895717,54.7851145727283,60.712143794359,53.411599621111,51.169163648504,47.7107984485998,48.7617667821971,52.6158535570053,39.9022199319187,45.4952188689843,46.992488268796,42.3986964589886,67.17856534352,33.7452378150746,44.4163475258861,51.3091285622768,49.0974852547309,44.416347525886,49.9495518233072,43.7416816432781,63.5790196105924,52.4736039521605,56.9316087180331,37.0059819420213,56.135954411141,49.454484423427,50.5430429587589,50.5430429587589,52.3551405523764,50.3349669359847,53.1928726745358,36.0371490451378
"ele",52.8120033883269,57.7098325529704,55.0254960741656,53.4397683889848,76.3887799570789,41.4551489993129,62.3726191996728,54.208597844149,62.5277631930129,50.0787278838224,55.0766048511419,28.9668957765541,65.771758001105,58.1613889077718,68.8758738571965,61.2291590008458,78.545219939872,65.767464333707,47.68192451025,76.1692433996299,53.9502106442902,60.5481391052053,68.4983939457071,51.0964546134032,52.2499407142509,73.7459802195916,50.7191943164171,47.4232825931159,59.2570472259244,59.8657604855837,59.9023776138587,77.9284831347628,63.913356779681,53.0811175958651,74.0709343840896,53.5672575752664,63.9166936143183,55.2935733078356,52.714195178866,56.4904865687837,73.073914053946,56.4210509560825,80.334873713198,55.6797002718747,56.482411361994,53.983949853901,57.0860803197305,50.4848927046314,51.9421466608203,47.9087024774267,54.8323479178495,67.2152324468856,58.9999688969291,54.537228410032,55.9193536724525,61.3079925552792,53.3566381578198,45.7907510809364,58.7310742830824,62.5128393936194,78.1626942204209,72.3704378602907,63.5847263625551,43.7072927052307,55.1496432747226,55.4301894604587,74.8104015705859,58.9669328358522,52.1083703889178,66.740911301324,58.379331957701,51.8724668313676,50.8484815837865,62.4743383487477,56.8595762769767,52.3363203536383,54.896030059408,79.4147519129911,62.6975108372939,50.5483757059898,51.1869122045019,67.2152324468856,52.047000044609,49.2761943566418,61.8571828549096,43.7357995004639,65.4690827663534,50.9876823316612,65.3373812159123,52.2891529553703,62.0685808691815,55.4590922412944,60.2574096432169,83.5607888562477,55.8724066338988,53.9079675330101,68.2923512687213,51.846210113363,65.2031558050608,61.1144063295284,66.2524779106956,66.7493925144738,62.7334369822805,60.3974497755313,57.6618446581315,50.5866277226371,51.3507343332354,40.0679755535135,55.5168483182129,52.8066873163935,40.9916212886653,56.675428292236,58.9614052724525,55.9131789313859,51.1832837422313,62.6085092208288,67.2152324468856,58.4506615100389,65.1860016489659,65.1995883267757,63.8889205229599,46.7874719926993,66.0107950750869,53.7763848905534,45.9564648461597,63.9542522369075,61.0697871689536,57.4284328295911,57.5014114910613,51.8394414026245,67.2152324468856,55.8241085320135,118.690982860347,56.482411361994,53.4010211744065,56.482411361994,114.235442671271,72.3704378602907,66.9618940933738,59.9159402798668,53.4227466236101,69.5114846857358,58.0709835590448,64.851936326898,45.3495763722928,41.8176415299352,54.8211084321793,62.6865543320596,100.026100816749,72.9244075666518,51.846210113363,54.9529813279158,46.9833607517557,51.846210113363,52.4211588668384,63.8087503269728,70.4557145871979,69.3726490111883,52.5681962785991,54.9851032599638,74.1282346175886,64.0654626372334,67.2152324468856,67.2152324468856,64.5751521085838,60.0984808985141,55.3703736665993,51.8819809217705
"eeq",52.8120033883269,57.7098325529704,55.0254960741656,53.4397683889848,76.3887799570789,41.4551489993129,62.3726191996728,54.208597844149,62.5277631930129,50.0787278838224,55.0766048511419,28.9668957765541,65.771758001105,58.1613889077718,68.8758738571965,61.2291590008458,78.545219939872,65.767464333707,47.68192451025,76.1692433996299,53.9502106442902,60.5481391052053,68.4983939457071,51.0964546134032,52.2499407142509,73.7459802195916,50.7191943164171,47.4232825931159,59.2570472259244,59.8657604855836,59.9023776138587,77.9284831347628,63.913356779681,53.0811175958651,74.0709343840896,53.5672575752664,63.9166936143183,55.2935733078356,52.714195178866,56.4904865687837,73.073914053946,56.4210509560825,80.334873713198,55.6797002718747,56.482411361994,53.983949853901,57.0860803197305,50.4848927046314,51.9421466608203,47.9087024774267,54.8323479178495,67.2152324468856,58.9999688969291,54.537228410032,55.9193536724525,61.3079925552792,53.3566381578198,45.7907510809364,58.7310742830824,62.5128393936194,78.1626942204209,72.3704378602907,63.5847263625551,43.7072927052307,55.1496432747226,55.4301894604587,74.8104015705859,58.9669328358522,52.1083703889178,66.740911301324,58.379331957701,51.8724668313676,50.8484815837865,62.4743383487477,56.8595762769767,52.3363203536383,54.896030059408,79.4147519129911,62.6975108372939,50.5483757059898,51.1869122045019,67.2152324468856,52.047000044609,49.2761943566418,61.8571828549096,43.7357995004639,65.4690827663534,50.9876823316612,65.3373812159123,52.2891529553703,62.0685808691815,55.4590922412944,60.2574096432169,83.5607888562477,55.8724066338988,53.9079675330101,68.2923512687213,51.846210113363,65.2031558050608,61.1144063295284,66.2524779106955,66.7493925144738,62.7334369822805,60.3974497755313,57.6618446581315,50.5866277226371,51.3507343332354,40.0679755535135,55.5168483182129,52.8066873163935,40.9916212886653,56.675428292236,58.9614052724525,55.9131789313859,51.1832837422313,62.6085092208288,67.2152324468856,58.4506615100389,65.1860016489659,65.1995883267757,63.8889205229599,46.7874719926993,66.0107950750869,53.7763848905534,45.9564648461597,63.9542522369075,61.0697871689536,57.4284328295911,57.5014114910613,51.8394414026244,67.2152324468856,55.8241085320135,118.690982860347,56.482411361994,53.4010211744065,56.482411361994,114.235442671271,72.3704378602907,66.9618940933739,59.9159402798668,53.4227466236101,69.5114846857358,58.0709835590448,64.851936326898,45.3495763722928,41.8176415299352,54.8211084321793,62.6865543320596,100.026100816749,72.9244075666518,51.846210113363,54.9529813279158,46.9833607517557,51.846210113363,52.4211588668384,63.8087503269728,70.4557145871979,69.3726490111883,52.5681962785991,54.9851032599638,74.1282346175886,64.0654626372334,67.2152324468856,67.2152324468856,64.5751521085838,60.0984808985141,55.3703736665993,51.8819809217705
"ome",52.8120033883269,57.7098325529704,55.0254960741656,53.4397683889848,76.3887799570789,41.4551489993129,62.3726191996728,54.208597844149,62.5277631930129,50.0787278838224,55.0766048511419,28.9668957765541,65.771758001105,58.1613889077718,68.8758738571965,61.2291590008458,78.545219939872,65.767464333707,47.68192451025,76.1692433996299,53.9502106442902,60.5481391052053,68.4983939457071,51.0964546134032,52.2499407142509,73.7459802195916,50.7191943164171,47.4232825931159,59.2570472259244,59.8657604855836,59.9023776138587,77.9284831347628,63.913356779681,53.0811175958651,74.0709343840896,53.5672575752664,63.9166936143183,55.2935733078356,52.714195178866,56.4904865687837,73.073914053946,56.4210509560825,80.334873713198,55.6797002718747,56.482411361994,53.983949853901,57.0860803197305,50.4848927046314,51.9421466608203,47.9087024774267,54.8323479178495,67.2152324468856,58.9999688969291,54.537228410032,55.9193536724525,61.3079925552792,53.3566381578198,45.7907510809364,58.7310742830824,62.5128393936194,78.1626942204209,72.3704378602907,63.5847263625551,43.7072927052307,55.1496432747226,55.4301894604587,74.8104015705859,58.9669328358522,52.1083703889178,66.740911301324,58.379331957701,51.8724668313676,50.8484815837865,62.4743383487477,56.8595762769767,52.3363203536383,54.896030059408,79.4147519129911,62.6975108372939,50.5483757059898,51.1869122045019,67.2152324468856,52.047000044609,49.2761943566419,61.8571828549096,43.7357995004639,65.4690827663534,50.9876823316612,65.3373812159123,52.2891529553703,62.0685808691815,55.4590922412944,60.2574096432169,83.5607888562477,55.8724066338988,53.9079675330101,68.2923512687213,51.846210113363,65.2031558050608,61.1144063295284,66.2524779106955,66.7493925144738,62.7334369822805,60.3974497755313,57.6618446581315,50.5866277226371,51.3507343332354,40.0679755535135,55.5168483182129,52.8066873163935,40.9916212886653,56.675428292236,58.9614052724525,55.9131789313859,51.1832837422313,62.6085092208288,67.2152324468856,58.4506615100389,65.1860016489659,65.1995883267757,63.8889205229599,46.7874719926993,66.0107950750869,53.7763848905534,45.9564648461597,63.9542522369075,61.0697871689536,57.4284328295911,57.5014114910613,51.8394414026244,67.2152324468856,55.8241085320135,118.690982860347,56.482411361994,53.4010211744065,56.482411361994,114.235442671271,72.3704378602907,66.9618940933739,59.9159402798668,53.4227466236101,69.5114846857358,58.0709835590448,64.851936326898,45.3495763722928,41.8176415299352,54.8211084321793,62.6865543320596,100.026100816749,72.9244075666519,51.846210113363,54.9529813279158,46.9833607517557,51.846210113363,52.4211588668384,63.8087503269728,70.4557145871979,69.3726490111883,52.5681962785991,54.9851032599638,74.1282346175886,64.0654626372334,67.2152324468856,67.2152324468856,64.5751521085838,60.0984808985141,55.3703736665993,51.8819809217705
"mvh",82.3151432748661,76.8672897721761,115.306894320303,55.7510674899845,105.158814054684,256.040365202115,61.881829747841,54.0258277310019,76.4606833211362,4.86608068964843,76.7258560095899,5.13362941863286,71.5672231944602,122.849978645784,154.185299024377,106.480998465381,157.940187840939,90.4723905439061,5.26972872695633,104.860349598172,191.265348185847,141.143891107721,74.5530956344672,85.370264945066,51.8122666064496,101.509979493562,55.1861411205457,4.91320232338913,73.6278934789846,76.4406258167764,82.4251622225803,113.127706156075,115.93651448307,171.788859773376,101.961326210322,66.7033196833475,65.1450439690708,74.8393506660414,96.1441101487981,75.2887695785328,100.483347827073,102.222559718334,110.506594763027,102.454717815273,61.4599415870688,56.5775048007471,90.5758566212205,173.272773956351,57.0150284345649,156.412661901933,60.6162203373612,101.416598435271,86.8603988014702,55.6804871377865,96.0533352672375,75.1762062390745,62.2066042496334,39.2512110059477,63.896840312907,70.2444279807736,113.779239113477,99.5880895046861,100.118083893227,79.035119314972,80.093050653611,72.2260981023419,112.684980429844,73.3254696950567,60.1416423675311,131.664833392796,96.0449526301468,51.4640034545276,53.0909447821837,91.9366349593889,163.80006603323,54.5282405468931,58.0108499741011,5.74877608571753,112.725296647303,78.9590561794288,113.191031655562,101.416598435271,56.6317966095667,69.8114242839772,123.817541749072,74.2983156974111,90.0815420304742,92.3930745420101,167.193285151381,117.545664522576,70.8624809464739,82.6756193389846,85.5331283922327,6.14492014556238,80.5254062047687,108.824450888596,131.755573656592,60.3355685737098,4.18989166419492,4.76607700116306,62.4322048464345,100.433833991921,115.660335155516,92.4235742875368,96.2014947781297,4.35730765144999,64.8974894627227,4.45061840452585,64.5307898442736,63.8828557089692,94.3533235012731,81.8566982927639,82.1200857505667,55.5607771336703,49.6080640931388,107.591267366544,101.416598435271,92.1934936879528,89.7309388283982,105.601614846516,80.9556593178681,154.422287707033,90.4070346689001,52.486993283945,204.666092737802,137.243106094395,4.90692491058821,184.731514842931,62.6336360492931,67.7096255402127,101.416598435271,106.417246315229,188.155398023608,61.4599415870688,131.63345629142,61.4599415870688,3.96006419533404,99.5880895046861,98.2471300445607,107.412471321486,77.9950815526938,217.233523685364,134.281620546533,128.800314616123,3.7252392034725,60.8889416868422,63.7473154064123,105.166576335269,7.11642283591682,79.6624638837906,60.3355685737098,101.295354123278,50.53714743548,60.3355685737098,90.4959643487976,85.0698633681635,137.452488208277,95.4922928525491,87.8659595694695,96.7160432940648,102.018310934867,76.3066092899662,101.416598435271,101.416598435271,128.792605799007,140.681910229346,60.2736455804846,91.841115478427
