"","Pop","PPop_npl_ori","PR_npl_ori","PPop_ipl_ori","PR_ipl_ori","Gini_ori","PPop_npl_tax","PR_npl_tax","PPop_ipl_tax","PR_ipl_tax","Gini_tax","CO2_ori","CO2_tax","IPL_Change_rate","NPL_Change_rate"
"Nigeria",190873247,70446778.0996165,0.369076228370634,61569276.5715824,0.322566297473749,0.393460646403056,64689801.157498,0.338914971973511,56969443.3187353,0.298467408157704,0.364614735732594,121.278450187268,110.568322848622,-0.0747098798131761,-0.0817209402249411
"Nicaragua",6384843,1589825.89405422,0.248999997972419,251628.486726063,0.0394102856916079,0.462744951889668,1287363.29879572,0.201628027313391,53724.1054569561,0.00841431895145364,0.439143186694951,7.2964231151212,6.85935867354744,-0.786494342687665,-0.190248879697883
"Netherlands",17131296,3512613.46806115,0.205040731773075,32338.1014175643,0.00188766228880549,0.1425979021302,3483111.40493845,0.20331861669651,26982.5398055856,0.00157504369812918,0.142963833708985,179.628348805395,169.364397094288,-0.165611503991076,-0.00839889255989772
"Norway",5276968,998791.311112115,0.189273710038059,15390.4077966905,0.00291652475373937,0.113733835494748,997228.53584505,0.188977559811818,14020.1662658396,0.00265686020188859,0.120755533896611,55.7037648144208,53.2107396034142,-0.0890321782861121,-0.00156466646203047
"Nepal",27632682,6963435.6455313,0.25199999209383,2277070.84817188,0.0824049887076427,0.394635681531188,5226949.64240764,0.189158245385216,603004.060813806,0.0218221329660945,0.358512188274509,30.3695076554874,27.5924866467335,-0.735184321867754,-0.249372018572188
"Nauru",10577,5447.15500028997,0.515000000027415,176.795692489172,0.0167151075436486,0.457786729542352,4700.0959076788,0.444369472220743,1.7752567662846,0.000167841237239727,0.408690769707204,0.053005755995886,0.0539612302266026,-0.989958710298367,-0.137146655927985
"Pakistan",207906210,45531459.3328709,0.2189999968393,10254865.9761293,0.0493244813424731,0.325635524024701,30824909.68718,0.148263535212248,4200754.22530626,0.0202050445020678,0.301386600241993,228.669618312945,211.134005656526,-0.590364785353164,-0.322997546337673
"Panama",4106764,882954.256653393,0.214999999185099,86124.1208087401,0.0209712856177614,0.501082684938675,666995.445507513,0.162413872700626,29160.3806976919,0.00710057376018976,0.479518224406712,22.1976988026254,21.5986602426934,-0.661414474552956,-0.244586635738544
"Peru",31444299,6823412.91743227,0.217000001095024,1414068.76838145,0.0449705928690428,0.384792599114583,6048744.5538478,0.192363790773259,838164.684704489,0.0266555372948365,0.370269894591669,64.2286200935695,62.6742383803019,-0.407267380875786,-0.113530922568876
"Philippines",105172921,17563877.9072488,0.16700000095318,3150659.904385,0.0299569497017678,0.431513877404933,12374303.6713159,0.117656746181994,906606.658018223,0.00862015288154089,0.408067038393871,170.705713303545,161.976108793272,-0.712248644559689,-0.295468589757794
"Papua New Guinea",8438038,4412250.02822212,0.522899995025161,2441124.36260371,0.289299996350302,0.609758973713374,3644539.68489016,0.431917903769829,1902393.22542717,0.225454451073481,0.575915156982898,11.0020538230799,10.7850933705656,-0.220689754864405,-0.173995203903099
"Poland",37974826,8318311.79122787,0.219048055446728,132351.745137126,0.00348524954761153,0.199264145499464,7554397.41369983,0.198931718968241,71706.2821079096,0.00188825834535515,0.193719242727918,271.636688168438,234.426999703328,-0.458214305873969,-0.0918352661814891
"Portugal",10300300,2253321.37997178,0.218762694287718,42282.3194513981,0.00410495999644652,0.221859428622124,2229301.58154987,0.216430742944368,33833.6139478026,0.00328472121664443,0.216909942234313,58.7244625175393,55.0315621941809,-0.199816509908046,-0.0106597304030415
"Paraguay",6867058,1812903.30786631,0.26399999939804,67396.0082731927,0.00981439333600979,0.437528065057218,1757063.54350232,0.255868458297908,36959.1999566435,0.00538210103317076,0.426693024407779,12.3882825427739,11.7887718886335,-0.451611439555474,-0.0308012921161863
"Romania",19588715,3177197.6536287,0.162195307534399,639793.52761246,0.0326613321809246,0.252486787459622,3083892.60886304,0.15743210357918,546286.123931483,0.0278877978433748,0.247514313290183,78.5354567559421,73.0759064545956,-0.146152468953417,-0.0293670885281867
"Russian Federation",144496739,19073569.4695314,0.131999999456952,381340.854282214,0.00263909661160045,0.28323200294511,16301994.5634288,0.112819117415714,101523.887141295,0.000702603310246989,0.262496106814216,1254.08296197328,1082.77386919115,-0.733771280991148,-0.145309713031428
"Rwanda",11980960,4576726.61601803,0.381999991321065,6230745.48368425,0.520053942562554,0.483406570416737,2403673.92353262,0.200624484476421,3947007.65892119,0.329440016402791,0.426566630772624,1.95558262974871,2.00203202790739,-0.366527220658143,-0.474805002527345
"Sudan",40813398,18978230.1025751,0.465000000798147,6229373.26468211,0.15263059607735,0.422337145841617,16445236.6051447,0.402937207167722,4594796.05180496,0.112580580813314,0.402859564458637,25.41017568839,24.6375765712679,-0.26239834144223,-0.133468373169673
"Senegal",15419354,7200838.36012837,0.467000002732175,1422060.03364108,0.0922256557337669,0.460152137605457,6796632.99037625,0.440785845527397,624977.005766095,0.0405319837501684,0.433514780224242,12.9517839875268,12.2059047128587,-0.560512924221711,-0.0561330986111624
"Solomon Islands",636030,80775.8101698035,0.127000000266974,168960.641455219,0.265648855329495,0.457786729542352,83984.7921834531,0.132045331483504,171277.508533628,0.269291556268773,0.469190016763301,0.719182740478227,0.707131218331288,0.0137124661604879,0.0397270173694801
"Sierra Leone",7488427,4253426.52475042,0.567999998497738,1951636.44697559,0.260620347500963,0.372120569899318,3205477.43021403,0.428057511973346,1081025.81874325,0.144359532214609,0.329214250153232,3.09334594036065,2.99599570944151,-0.446092626309327,-0.246377617772034
"El Salvador",6388124,1673688.48595267,0.26199999967951,137695.964320877,0.021554992407924,0.416683477317426,1574672.98101207,0.246500064966189,86429.3555772782,0.0135296928452357,0.404973443274844,10.3195475804676,10.1136776472947,-0.372317438615201,-0.0591600562300832
"Somalia",14589165,10314539.5663156,0.706999993921216,7746846.78835252,0.531000011882279,0.385430627513374,6225315.76577582,0.426708160869784,3565519.21256076,0.244395015928654,0.327906429944785,2.91097065127741,3.26145343394442,-0.539745743013588,-0.396452383962349
"Serbia",7020858,1117715.76390503,0.159199312093341,378764.195692285,0.0539484199356097,0.20270023246753,1135538.97615879,0.161737920943393,181701.447734887,0.0258802339735238,0.184251835920872,39.9671484286667,34.8024782656607,-0.520278184154174,0.0159461043937396
"South Sudan",10910774,8979567.00631779,0.823000000395736,7345925.77354795,0.673272654492518,0.385430627513374,7944130.08168009,0.728099590522184,6650697.99472825,0.609553272272733,0.40712758663332,6.22664394595943,6.37035229399194,-0.0946412746672654,-0.115310340009623
"Sao Tome and Principe",207086,135071.011536246,0.652245982520526,32561.2725930363,0.157235508885373,0.355829977778113,137634.762824535,0.664626111009605,27943.2855296326,0.134935657309681,0.340426454976619,0.134797734903019,0.122310101912867,-0.141824526366679,0.0189807661846197
"Suriname",570501,93562.1636353509,0.163999999360827,41532.4720183958,0.0727999986299688,0.481852813187384,82579.1843404496,0.144748535656291,30307.7300967165,0.0531247624398845,0.467738794464261,2.2319094454498,2.18777659128955,-0.270264238466411,-0.117386974265649
"Slovak Republic",5439232,663586.305119611,0.12200000020584,12258.3140162933,0.00225368471436653,0.14426273548302,680379.825313094,0.125087480238588,9640.71490126065,0.00177244046609166,0.144112122668196,28.9434196727748,26.4851510672486,-0.2135366341206,0.0253072133404802
"Slovenia",2066388,281100.63924763,0.136034781099982,0,0,0.141997774648367,271640.159557672,0.131456512309243,0,0,0.139061816155388,16.1538286744974,15.256807816638,NA,-0.0336551340305716
"Sweden",10057698,3051196.51245355,0.303369271224245,24978.2885659109,0.00248349956082504,0.111360361731945,3042081.44825912,0.302462993844031,23357.6835210167,0.0023223687488943,0.114449868025678,67.3592962104787,64.5915549683358,-0.0648805477852463,-0.00298737369331144
"Eswatini",1124808,662511.911382417,0.588999999450944,405829.004695458,0.360798469334729,0.516354047217989,643719.138608988,0.572292461121354,301553.709689516,0.268093496569651,0.473046476419049,2.81482146442167,2.65782077043949,-0.256943919235621,-0.0283659394654739
"Seychelles",95843,24248.2790338254,0.253000000352925,489.761576620883,0.00511004013460433,0.451954213853438,16490.5650459833,0.172058105923054,0,0,0.415911878443739,0.816581126152336,0.80513421188208,-1,-0.319928436035414
"Syrian Arab Republic",17095669,104283.571991832,0.00609999947892252,104283.571991832,0.00609999947892252,0.419169492280101,95012.2794028205,0.00555768127019893,95012.2794028205,0.00555768127019893,0.404336291271453,31.0462163050365,28.9291247131147,-0.0889046319753752,-0.0889046319753752
"Chad",15016761,6352089.97867519,0.423000005039382,4637617.41065457,0.308829408063068,0.37987261974701,6508401.07248494,0.433409113488917,4891939.69035049,0.325765302540973,0.435823640921162,1.1498164191486,1.08475904651084,0.0548389953668095,0.024607821100537
"Togo",7698476,4241860.31907522,0.551000005595292,2189046.0254755,0.284347970361342,0.390185842706235,3742342.27240052,0.486114689764639,1234139.3341649,0.16030956440793,0.350127899429952,4.72523450619515,4.61406875529596,-0.436220472387362,-0.117759192689211
"Thailand",69209817,5467575.52558161,0.0789999997483248,25695.3829997043,0.000371267893970942,0.357080378370825,3146041.40322194,0.0454565773988672,8.27058408899009,1.19500158322772e-07,0.33061187009348,244.108912553278,231.44611644615,-0.999678129565569,-0.424600284257202
"Tajikistan",8880270,1688830.71023251,0.190177856104883,542986.692743394,0.061145290936356,0.330862539313906,1901591.5036559,0.214136676436178,430225.617936668,0.0484473577871695,0.312707232521115,8.84851689642938,7.80358493807755,-0.207668210498882,0.125981125363416
"Turkmenistan",5757667,333368.893972326,0.0578999956010526,13242.6352929658,0.00230000020719604,0.325709245444458,74379.9403555261,0.0129184164967384,964.505470319551,0.000167516716461642,0.186393901497504,54.6045995781897,51.9334332419659,-0.927166651577887,-0.776883981377997
"Timor-Leste",1243260,519682.683867722,0.418000003110952,303891.007329724,0.244430776611267,0.431723876476437,418895.380514816,0.336933047403452,183366.353068728,0.147488339582009,0.387725195049406,0.990270982415765,0.951854276011555,-0.396604872648389,-0.193940083981248
"Tonga",102002,22950.4501051921,0.225000001031275,1826.87398429115,0.0179101780777941,0.378549064832032,21733.3771020365,0.213068146722971,1853.22167098589,0.0181684836668486,0.375416368316491,0.223142062746125,0.220381925852187,0.0144222792164615,-0.0530304633494022
"Tunisia",11433438,1737882.59382567,0.152000001559083,16013.8499250916,0.00140061545137093,0.356344361091813,1348707.80598294,0.117961701981761,8466.75764648913,0.000740525959601051,0.344976677861615,26.0852451578876,23.9769465025466,-0.471285313269806,-0.223936179132807
"Turkiye",81116451,11275186.6599445,0.138999999641805,243804.102117005,0.00300560612688794,0.310373014372294,7251513.50796148,0.0893963359906054,5049.42510865558,6.22490881492779e-05,0.283618995766219,430.160442466369,396.070585791911,-0.979289006768917,-0.356860890496587
"Tuvalu",11365,2988.99497999763,0.262999998240003,412.021248317298,0.0362535194295906,0.378549064832032,2623.90841128818,0.230876235045154,198.704639850815,0.0174839102376432,0.361228240659108,0.0219166344987303,0.0211891137752922,-0.517732057115189,-0.122143587109585
"Tanzania",54660345,14430330.859962,0.26399999597445,24569455.1386083,0.449493232042504,0.34919238453991,11779394.3228691,0.215501646081252,18914361.0101219,0.346034424226958,0.342233746067782,16.308774836761,16.1139723058942,-0.230167665362674,-0.18370587360877
"Uganda",41166588,8809649.40334889,0.213999989587403,17644647.7770936,0.428615744814546,0.435789432376769,9036606.15176417,0.219513119517318,17999466.4815541,0.437234839126189,0.487512831906143,8.56654383413165,8.87018515735275,0.0201091406835092,0.0257622906456417
"Ukraine",44831135,627635.893004001,0.014000000067007,14446.3630991062,0.000322239512765095,0.301448499471878,325133.699655665,0.00725240839108054,88.7106023712286,1.97877217186736e-06,0.283535831201528,129.821629715791,111.636035094644,-0.993859312426065,-0.481970831687932
"Uruguay",3436645,398650.819483334,0.11599999984966,2280.07312045407,0.000663459019029917,0.497064163967398,359909.587515774,0.104727019379591,0,0,0.489892183388946,11.2775335674265,11.0423637200985,-1,-0.0971808662472343
"United States",325122128,39990021.7934986,0.123000000152246,4063775.85733923,0.0124992287739308,0.487351845788555,33774789.8137071,0.103883393054401,2102124.100368,0.0064656445050335,0.476097201839072,5522.0861175441,5010.82935223367,-0.482716524197185,-0.155419569708811
"Uzbekistan",32388600,7106172.57670985,0.219403511627852,2646148.57779231,0.0816999986968349,0.387920428832253,6977102.66123344,0.215418470117061,2043841.98224443,0.0631037458316949,0.355515897186877,103.509888318175,89.7794207051355,-0.227616317769421,-0.0181630707786969
"Venezuela, RB",29402480,9732220.89362324,0.331000000463337,3642967.28105783,0.123900000308064,0.487658415139876,9863924.63868242,0.335479341833832,3604438.20754454,0.122589598140856,0.476341455928717,119.848047845739,113.645600985191,-0.0105762886517342,0.0135327533662404
"Vietnam",94600643,9270863.23707504,0.0980000023580711,1164951.23956445,0.0123144114312674,0.333692529333593,1106148.77271526,0.0116928250975553,43624.6420818523,0.000461145301960076,0.290898103831858,197.495591835366,189.937529004263,-0.962552387945299,-0.880685461059152
"Vanuatu",285499,45394.3404343027,0.158999998018566,28445.2163845453,0.099633331060863,0.457786729542352,34348.2443949349,0.120309508597,16257.3829126157,0.0569437473077514,0.439204425593168,0.426559011534956,0.412743002329604,-0.428466892540548,-0.243336414488813
"Samoa",195358,39657.6742941925,0.203000001505915,2247.06122740636,0.0115022739145894,0.457786729542352,24440.1549780624,0.125104449155204,126.164896661271,0.000645813822117707,0.429833752148024,0.40327608420577,0.39753391907142,-0.94385337830474,-0.383721929915557
"Yemen, Rep.",27834811,13527718.1011541,0.485999998388856,5512059.74070629,0.19802756126874,0.42775918865689,12080393.6030689,0.43400307633017,4056546.94873494,0.145736464628229,0.393479161991821,13.4871449492249,12.9655218046136,-0.264059691012138,-0.106989551915765
"South Africa",57009751,31640411.7612477,0.554999999232548,14146468.4937901,0.248141208225766,0.591692891296687,30189061.8856007,0.529542075803852,8117551.84547466,0.142388831789051,0.542685630918566,296.698009133376,271.204600267101,-0.426178211965901,-0.0458701323673853
"Zambia",16853608,9168362.65052796,0.54399999397921,10245829.7933346,0.607930942343895,0.39187843186265,9494270.81766942,0.563337584312476,10336948.5313395,0.6133374249205,0.461382242655924,8.40527179509374,8.6037113209021,0.00889325119027559,0.0355470414472205
"Zimbabwe",14236599,5452617.49057074,0.383000005167718,4869777.52979334,0.342060454873621,0.617675469338662,2979302.79274788,0.209270682748589,2018853.58787328,0.141807294556325,0.546007507490944,11.8241012260884,11.1567772433073,-0.58543207045457,-0.453601357898291
