"","Pop","PPop_npl_ori","PR_npl_ori","PPop_ipl_ori","PR_ipl_ori","Gini_ori","PPop_npl_tax","PR_npl_tax","PPop_ipl_tax","PR_ipl_tax","Gini_tax","CO2_ori","CO2_tax","IPL_Change_rate","NPL_Change_rate"
"Nicaragua",6384843,1589825.89405422,0.248999997972419,251628.486726063,0.0394102856916079,0.462744951889668,1487095.09691899,0.232910205766843,140301.926634591,0.0219742171631458,0.453723123298283,7.2964231151212,7.1068803626464,-0.44242431188909,-0.0646176399059988
"Netherlands",17131296,3512613.46806115,0.205040731773075,32338.1014175643,0.00188766228880549,0.1425979021302,3512970.30895128,0.20506156153926,31114.5087209925,0.00181623787955053,0.145638662705473,179.628348805395,174.608252450334,-0.037837493326284,0.000101588430773905
"Norway",5276968,998791.311112115,0.189273710038059,15390.4077966905,0.00291652475373937,0.113733835494748,999774.723217391,0.189460069346146,15094.5667729737,0.002860462063248,0.122764500822967,55.7037648144208,54.51313086761,-0.0192224291665941,0.000984602182993938
"Nepal",27632682,6963435.6455313,0.25199999209383,2277070.84817188,0.0824049887076427,0.394635681531188,6037254.67982659,0.2184823999287,1140647.0436071,0.0412789118192399,0.376551105705049,30.3695076554874,29.1350113612177,-0.49907265971858,-0.133006322288492
"Nauru",10577,5447.15500028997,0.515000000027415,176.795692489172,0.0167151075436486,0.457786729542352,5138.48091986492,0.485816481031003,35.1747670551428,0.00332559015364874,0.435678803790495,0.053005755995886,0.0533687560501551,-0.801042850309845,-0.0566670271744832
"Pakistan",207906210,45531459.3328709,0.2189999968393,10254865.9761293,0.0493244813424731,0.325635524024701,37494756.0198999,0.180344569889951,5488013.08524687,0.0263965808681081,0.316303480929244,228.669618312945,219.965073873135,-0.464838146298395,-0.176508801402923
"Panama",4106764,882954.256653393,0.214999999185099,86124.1208087401,0.0209712856177614,0.501082684938675,787576.749750226,0.191775507370335,57326.1020533404,0.0139589472522259,0.492978218799305,22.1976988026254,21.9063735304441,-0.334378086939811,-0.108020892571117
"Peru",31444299,6823412.91743227,0.217000001095024,1414068.76838145,0.0449705928690428,0.384792599114583,6448519.30660579,0.205077534296624,1134675.0555372,0.0360852393477495,0.380629838421281,64.2286200935695,63.576344830076,-0.197581418309695,-0.0549422430333519
"Philippines",105172921,17563877.9072488,0.16700000095318,3150659.904385,0.0299569497017678,0.431513877404933,14819327.1941362,0.140904398710541,1929415.10760195,0.0183451699283122,0.423532444799364,170.705713303545,166.644651239392,-0.387615557960842,-0.156261090381406
"Papua New Guinea",8438038,4412250.02822212,0.522899995025161,2441124.36260371,0.289299996350302,0.609758973713374,4056714.97174802,0.480765193490243,1905703.71692558,0.225846780605347,0.588089535051423,11.0020538230799,10.9841242176176,-0.219333620965975,-0.0805790819196523
"Poland",37974826,8318311.79122787,0.219048055446728,132351.745137126,0.00348524954761153,0.199264145499464,8595446.29071316,0.226345903223182,117025.797618423,0.00308166777692209,0.203550581420074,271.636688168438,250.022875191806,-0.115797094347524,0.0333161952137394
"Portugal",10300300,2253321.37997178,0.218762694287718,42282.3194513981,0.00410495999644652,0.221859428622124,2249745.95546792,0.218415575805357,38756.120546203,0.00376262055922673,0.220445548706746,58.7244625175393,56.9361389142815,-0.083396534318517,-0.00158673526805364
"Paraguay",6867058,1812903.30786631,0.26399999939804,67396.0082731927,0.00981439333600979,0.437528065057218,1791331.26424587,0.260858618675693,52347.3200296803,0.00762296168602047,0.433516985750021,12.3882825427739,12.1239043251811,-0.223287530361024,-0.0118991694299615
"Romania",19588715,3177197.6536287,0.162195307534399,639793.52761246,0.0326613321809246,0.252486787459622,3238273.36014524,0.16531321018991,624641.608783089,0.0318878297419248,0.252460255311242,78.5354567559421,75.7577176120063,-0.0236825134601061,0.019223137234408
"Russian Federation",144496739,19073569.4695314,0.131999999456952,381340.854282214,0.00263909661160045,0.28323200294511,19106911.7447286,0.132230747053251,279114.528881856,0.0019316320272242,0.27672339014509,1254.08296197328,1160.57997581106,-0.268070741050747,0.00174808785793536
"Rwanda",11980960,4576726.61601803,0.381999991321065,6230745.48368425,0.520053942562554,0.483406570416737,2424463.37237954,0.202359691742526,4028937.39424286,0.336278344493501,0.429609196260921,1.95558262974871,2.0728076892067,-0.353377953762839,-0.470262575025961
"Sudan",40813398,18978230.1025751,0.465000000798147,6229373.26468211,0.15263059607735,0.422337145841617,17560919.7310478,0.430273405097214,4626199.7195819,0.113350025880764,0.409474882039086,25.41017568839,25.222960682012,-0.257357117158081,-0.074680850841564
"Senegal",15419354,7200838.36012837,0.467000002732175,1422060.03364108,0.0922256557337669,0.460152137605457,6974692.4778978,0.452333637187252,880118.069207979,0.0570787900198659,0.44751369539215,12.9517839875268,12.6590417289356,-0.381096403536142,-0.0314054934884747
"Solomon Islands",636030,80775.8101698035,0.127000000266974,168960.641455219,0.265648855329495,0.457786729542352,79479.5815058497,0.124962001015439,165549.468609787,0.260285628995153,0.460935956049204,0.719182740478227,0.720273818518322,-0.02018915657547,-0.0160472381673285
"Sierra Leone",7488427,4253426.52475042,0.567999998497738,1951636.44697559,0.260620347500963,0.372120569899318,3272203.92467557,0.436968127575466,1069699.51598425,0.142847024613346,0.336600741363271,3.09334594036065,3.14241526246683,-0.451896116388922,-0.230689914205683
"El Salvador",6388124,1673688.48595267,0.26199999967951,137695.964320877,0.021554992407924,0.416683477317426,1600473.72626185,0.250538926023015,113417.287212867,0.0177543966292557,0.411723957113174,10.3195475804676,10.2347275206545,-0.176320905465556,-0.0437445559943324
"Somalia",14589165,10314539.5663156,0.706999993921216,7746846.78835252,0.531000011882279,0.385430627513374,6345970.3771244,0.434978312818067,3482372.67159407,0.238695817861685,0.330534057897283,2.91097065127741,3.37236310006421,-0.550478695818555,-0.384754856353593
"Serbia",7020858,1117715.76390503,0.159199312093341,378764.195692285,0.0539484199356097,0.20270023246753,1076219.98025519,0.15328895417842,308509.955703178,0.0439419164585266,0.202267490749083,39.9671484286667,37.150125040915,-0.185482790580826,-0.0371255242073863
"South Sudan",10910774,8979567.00631779,0.823000000395736,7345925.77354795,0.673272654492518,0.385430627513374,7927972.73494981,0.726618728877512,6555140.81217385,0.600795215094167,0.403432008452904,6.22664394595943,6.57945073819426,-0.107649462539037,-0.117109685871057
"Sao Tome and Principe",207086,135071.011536246,0.652245982520526,32561.2725930363,0.157235508885373,0.355829977778113,137641.898103895,0.664660566643302,28059.8656642042,0.135498612480825,0.348053856003792,0.134797734903019,0.130060515543931,-0.138244195338815,0.0190335923186547
"Suriname",570501,93562.1636353509,0.163999999360827,41532.4720183958,0.0727999986299688,0.481852813187384,88171.0713498392,0.154550248553183,33295.0986657646,0.05836115741386,0.477582431755518,2.2319094454498,2.21348073951988,-0.198335734723007,-0.0576204319784963
"Slovak Republic",5439232,663586.305119611,0.12200000020584,12258.3140162933,0.00225368471436653,0.14426273548302,694356.501202945,0.127657084897821,11970.682478277,0.002200803804338,0.147270861400232,28.9434196727748,27.6448884860304,-0.0234642005119124,0.0463695465773489
"Slovenia",2066388,281100.63924763,0.136034781099982,0,0,0.141997774648367,279742.410953197,0.135377485231813,0,0,0.142437435428489,16.1538286744974,15.7051556873756,NA,-0.0048318221476435
"Sweden",10057698,3051196.51245355,0.303369271224245,24978.2885659109,0.00248349956082504,0.111360361731945,3069131.45281029,0.305152476521993,24294.9658286639,0.0024155592888814,0.116019482082627,67.3592962104787,66.0160570854612,-0.0273566675892916,0.00587800237826005
"Eswatini",1124808,662511.911382417,0.588999999450944,405829.004695458,0.360798469334729,0.516354047217989,648716.370859769,0.576735203572315,328031.599344925,0.291633415965147,0.491144342548884,2.81482146442167,2.76129064907881,-0.191699963409253,-0.0208230830051979
"Seychelles",95843,24248.2790338254,0.253000000352925,489.761576620883,0.00511004013460433,0.451954213853438,21474.4700161293,0.224058825538947,170.826633362452,0.00178235899713544,0.435930076768321,0.816581126152336,0.810774037578641,-0.651204501298217,-0.114391995152594
"Syrian Arab Republic",17095669,104283.571991832,0.00609999947892252,104283.571991832,0.00609999947892252,0.419169492280101,79789.886711616,0.0046672573452151,79789.886711616,0.0046672573452151,0.411178002299359,31.0462163050365,30.0450390891117,-0.234875779687853,-0.234875779687853
"Chad",15016761,6352089.97867519,0.423000005039382,4637617.41065457,0.308829408063068,0.37987261974701,6392653.03939662,0.425701190782527,4747754.37286009,0.316163676898107,0.432742479741728,1.1498164191486,1.16700070616243,0.0237486089198504,0.00638578182261256
"Togo",7698476,4241860.31907522,0.551000005595292,2189046.0254755,0.284347970361342,0.390185842706235,3843248.97685034,0.499222050812438,1400885.47326144,0.18196919406665,0.360178483175586,4.72523450619515,4.75859891973551,-0.360047501533392,-0.0939708788694356
"Thailand",69209817,5467575.52558161,0.0789999997483248,25695.3829997043,0.000371267893970942,0.357080378370825,4467378.08226468,0.0645483296432453,11270.3677893336,0.000162843484896566,0.345512517540954,244.108912553278,238.185294530647,-0.561385491336584,-0.18293253355847
"Tajikistan",8880270,1688830.71023251,0.190177856104883,542986.692743394,0.061145290936356,0.330862539313906,1684909.0999497,0.189736246752599,383232.870926026,0.0431555426722416,0.322326897354424,8.84851689642938,8.26015820453587,-0.294213143622775,-0.00232208607946761
"Turkmenistan",5757667,333368.893972326,0.0578999956010526,13242.6352929658,0.00230000020719604,0.325709245444458,36796.6069990389,0.00639088835791283,751.141022262099,0.000130459268009438,0.233502442390174,54.6045995781897,53.3258812289258,-0.943278584236093,-0.889621954344386
"Timor-Leste",1243260,519682.683867722,0.418000003110952,303891.007329724,0.244430776611267,0.431723876476437,443736.802555199,0.356913921911104,208101.907114997,0.167384060546464,0.400940997445788,0.990270982415765,0.985013029555651,-0.31520873571226,-0.146138949151236
"Tonga",102002,22950.4501051921,0.225000001031275,1826.87398429115,0.0179101780777941,0.378549064832032,21066.5389764999,0.206530646227524,1723.21396824404,0.0168939233372291,0.37234391582961,0.223142062746125,0.221653046245133,-0.0567417440603231,-0.0820860209737688
"Tunisia",11433438,1737882.59382567,0.152000001559083,16013.8499250916,0.00140061545137093,0.356344361091813,1542828.38983173,0.134940023274865,10552.1410911973,0.000922919343350382,0.356469485674847,26.0852451578876,25.0653974246451,-0.34106157229165,-0.112236698087045
"Turkiye",81116451,11275186.6599445,0.138999999641805,243804.102117005,0.00300560612688794,0.310373014372294,9806070.31049488,0.120888798629699,70621.8378282972,0.000870622875602598,0.302727279295436,430.160442466369,412.31621484789,-0.710333676853375,-0.130296410494801
"Tuvalu",11365,2988.99497999763,0.262999998240003,412.021248317298,0.0362535194295906,0.378549064832032,2796.54283782364,0.246066241779467,308.753223312591,0.027167023608675,0.370308441361186,0.0219166344987303,0.0215833771591057,-0.250637619847169,-0.0643869071249324
"Tanzania",54660345,14430330.859962,0.26399999597445,24569455.1386083,0.449493232042504,0.34919238453991,11519276.2608906,0.210742838540273,18787153.9212412,0.343707196162797,0.342184786691189,16.308774836761,16.7593418646945,-0.235345113871934,-0.201731660023701
"Uganda",41166588,8809649.40334889,0.213999989587403,17644647.7770936,0.428615744814546,0.435789432376769,8833886.41328213,0.214588743990202,17667806.9825268,0.429178317681485,0.482590680640067,8.56654383413165,9.0378609892058,0.00131253430081416,0.00275118893199312
"Ukraine",44831135,627635.893004001,0.014000000067007,14446.3630991062,0.000322239512765095,0.301448499471878,839748.010071947,0.018731357349573,19746.9365121458,0.000440473713461544,0.305748294782853,129.821629715791,117.689584121562,0.366914037579988,0.337954089994331
"Uruguay",3436645,398650.819483334,0.11599999984966,2280.07312045407,0.000663459019029917,0.497064163967398,383816.687096537,0.111683542261868,409.639670727276,0.000119197551893569,0.495773119751932,11.2775335674265,11.1683432458378,-0.820339239539082,-0.0372108413222943
"United States",325122128,39990021.7934986,0.123000000152246,4063775.85733923,0.0124992287739308,0.487351845788555,38111163.7229178,0.117221069994097,3396453.26781517,0.0104466997946543,0.482817579737664,5522.0861175441,5261.25075686246,-0.164212449935904,-0.0469831719593177
"Uzbekistan",32388600,7106172.57670985,0.219403511627852,2646148.57779231,0.0816999986968349,0.387920428832253,6749495.28899298,0.208391078620039,1608228.42514126,0.049654150693184,0.3619729562847,103.509888318175,96.5628517678766,-0.392238047916792,-0.0501926014132934
"Venezuela, RB",29402480,9732220.89362324,0.331000000463337,3642967.28105783,0.123900000308064,0.487658415139876,9562341.81636557,0.325222287928283,3489305.22237846,0.118673840518843,0.48008398417179,119.848047845739,116.847333995699,-0.0421804663133708,-0.0174553248548829
"Vietnam",94600643,9270863.23707504,0.0980000023580711,1164951.23956445,0.0123144114312674,0.333692529333593,4319505.21531341,0.0456604213072147,342873.833064365,0.00362443448787515,0.318078144914318,197.495591835366,194.132746345158,-0.705675378144961,-0.534077344810857
"Vanuatu",285499,45394.3404343027,0.158999998018566,28445.2163845453,0.099633331060863,0.457786729542352,39464.1808515757,0.138228788372554,21766.6858206755,0.0762408478512201,0.447504771407477,0.426559011534956,0.421326594824108,-0.234785718399329,-0.13063654028214
"Samoa",195358,39657.6742941925,0.203000001505915,2247.06122740636,0.0115022739145894,0.457786729542352,33370.9276053018,0.170819355262143,769.10328175767,0.00393689166431715,0.447474430960439,0.40327608420577,0.400425897850649,-0.65772927218125,-0.158525349778552
"Yemen, Rep.",27834811,13527718.1011541,0.485999998388856,5512059.74070629,0.19802756126874,0.42775918865689,12188606.1145503,0.437890744598564,4322592.19814383,0.155294469150296,0.402770188185107,13.4871449492249,13.5181273540473,-0.21579365945153,-0.0989902344645685
"South Africa",57009751,31640411.7612477,0.554999999232548,14146468.4937901,0.248141208225766,0.591692891296687,30894541.9909235,0.541916802810164,9646776.4310307,0.169212744518577,0.567805770574065,296.698009133376,285.294369395352,-0.318078824035455,-0.0235733269197756
"Zambia",16853608,9168362.65052796,0.54399999397921,10245829.7933346,0.607930942343895,0.39187843186265,9145050.8397239,0.542616799899695,10154459.5996228,0.602509539774677,0.45193022312516,8.40527179509374,8.84591940061105,-0.00891779343935819,-0.00254263620371904
"Zimbabwe",14236599,5452617.49057074,0.383000005167718,4869777.52979334,0.342060454873621,0.617675469338662,3690037.22184236,0.259193731722187,2655726.25052932,0.186542182618849,0.565705090254531,11.8241012260884,11.7524720575452,-0.454651422106746,-0.323253973302991
